"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000196482.18",81.6247525175659,-1.58387086649281,0.380747121442188,-4.15990240581058,3.18383610035032e-05,0.000121812654206591
"ENSG00000196511.14",160.976339830537,-1.22361082672438,0.143673271076357,-8.5166212027989,1.64275717131869e-17,4.00671121445635e-16
"ENSG00000196557.13",430.142154754448,-1.52655028829494,0.257321412277677,-5.93246506298369,2.98419903666765e-09,2.40105281193103e-08
"ENSG00000196620.10",17.4401377002354,-3.67938150906306,0.415329614963495,-8.85894329829202,8.07764402956331e-19,2.32280731714122e-17
"ENSG00000196684.12",765.555778112518,-1.31027260609685,0.191868289315233,-6.82902115181793,8.54959696749474e-12,1.00265991189755e-10
"ENSG00000196711.9",6.54024077405978,-2.38786696141917,0.54700153635451,-4.36537523702969,1.26904719207834e-05,5.27885448508675e-05
"ENSG00000196748.10",9.68881808283424,-1.83054869054568,0.421346899981753,-4.34451681174101,1.39582554186159e-05,5.75542863231602e-05
"ENSG00000196758.3",1.83730941056679,-1.1202157444515,0.344668216302333,-3.25012777931597,0.00115353165169291,0.00312933548830957
"ENSG00000196793.14",180.809878610344,-1.05842785922967,0.187626837194443,-5.64113255361648,1.68935239569959e-08,1.1959383921895e-07
"ENSG00000196811.13",1.8395134624364,-1.51583110394672,0.315908243708633,-4.79832715395926,1.59996293713951e-06,7.97928099555736e-06
"ENSG00000196975.16",9764.43198896923,-1.69938950043394,0.119480640951406,-14.2231367935588,6.58345213132207e-46,4.02795211677229e-43
"ENSG00000197046.12",47.1535944607974,-2.73931573593921,0.241710353780566,-11.3330508730547,9.00137419754658e-30,8.62811721415499e-28
"ENSG00000197165.11",10.3455843031334,-1.08281833580094,0.267301688548499,-4.05092216843392,5.10161761685118e-05,0.000186335724870027
"ENSG00000197168.13",85.6021117586247,-2.6067393669558,0.176584984615812,-14.7619536996714,2.57705961730159e-49,2.11731218157499e-46
"ENSG00000197177.15",27.505943429015,-1.95572621059086,0.433762384588382,-4.50875013619897,6.5210653860841e-06,2.87166548609854e-05
"ENSG00000197183.14",1165.8365675278,-1.77850108649983,0.159163882554615,-11.1740242695422,5.4647624410235e-29,4.82038983908196e-27
"ENSG00000197249.14",7544.72054647802,-2.39989124273466,0.261722840019428,-9.1695904054706,4.74819723654459e-20,1.58766464807065e-18
"ENSG00000197251.3",4.96913592775404,-2.05031953827654,0.292832152617825,-7.00168857807225,2.52895732945529e-12,3.19941473672752e-11
"ENSG00000197320.5",3.70143899614424,-2.41192254292553,0.523597480378388,-4.60644413564119,4.09613038009018e-06,1.89096685198063e-05
"ENSG00000197353.4",1404.28683388523,-2.41948481110686,0.469243959959134,-5.15613415954798,2.52100303654682e-07,1.45657953222705e-06
"ENSG00000197360.9",1.64741830234662,-1.03651581529358,0.428074171339105,-2.4213463102694,0.0154631381779556,0.031198783538679
"ENSG00000197385.6",187.591075442281,-1.14901847150202,0.172957485437004,-6.64335786681245,3.0661615155849e-11,3.32970319267974e-10
"ENSG00000197408.10",54.7881744201197,-4.54356041695837,0.501786619699286,-9.05476598734591,1.36860930629115e-19,4.30117259144353e-18
"ENSG00000197410.14",61.4846584490781,-1.32378752875272,0.335536609470405,-3.94528492983856,7.97051441907063e-05,0.000279580522852885
"ENSG00000197415.12",89.454133115432,-2.50767777654749,0.294697905798697,-8.50931658218311,1.7496152455619e-17,4.24215311984636e-16
"ENSG00000197496.6",973.479898002002,-1.6945657752397,0.223319175750525,-7.58808897419871,3.24657963494657e-14,5.17222404335311e-13
"ENSG00000197558.13",71.4070634969465,-1.08701524656401,0.241373920512969,-4.50344943751123,6.68592805226657e-06,2.93662054484462e-05
"ENSG00000197584.12",13.4783768996483,-1.0814751216331,0.259408932985649,-4.1689972245209,3.05942714282521e-05,0.000117537591074258
