"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001501","skeletal system development","53/1253","341/18842",0.155425219941349,2.33720829539896,6.65097914172525,6.11116846971083e-09,1.49470527511749e-06,1.49470527511749e-06,"EDNRA/HHIP/DLX3/SNAI2/TNN/GLI2/WNT5A/ADAMTS12/MBOAT2/ALX4/MATN3/HSD17B1/SULF2/COL1A2/TLL1/GREM1/LHX1/CYP26B1/RBP4/MSX2/COL5A3/DLX2/COL1A1/BMP5/WNT11/LRRC17/PTHLH/GJA1/ADAMTS4/COL2A1/EN1/COL11A1/COL28A1/ACTN3/MMP16/COL3A1/NPR2/SOX11/HOXA9/COL5A1/INHA/LUM/CD44/HMGA2/TBX4/WNT7A/MMP13/TGFBI/PCSK5/DLX1/TBX1/OGN/CDH11",53
"GO:0022617","extracellular matrix disassembly","21/1253","73/18842",0.287671232876712,4.32585903420831,7.59891587362201,6.20985482682585e-09,1.49470527511749e-06,1.49470527511749e-06,"PDPN/KLK7/MMP11/MMP8/KLK4/TIMP3/ADAMTS4/MMP1/MMP3/KLK5/MMP7/MMP10/CTSK/ADAMTS15/GDPD2/MMP13/MMP2/DPP4/FAP/FSCN1/CTSV",21
"GO:0030574","collagen catabolic process","16/1253","43/18842",0.372093023255814,5.59535254923068,8.05179344292955,6.35503943502333e-09,1.49470527511749e-06,1.49470527511749e-06,"ADAMTS14/MMP11/MMP8/MMP20/MMP1/MMP3/MMP16/MMP7/MMP10/CTSK/MMP17/KLK6/MMP13/ADAMTS2/MMP2/FAP",16
"GO:0014706","striated muscle tissue development","46/1253","277/18842",0.166064981949458,2.49720382273878,6.70008436000003,7.6260495732751e-09,1.72466044195606e-06,1.72466044195606e-06,"EDNRA/SGCZ/NRG1/KCNK2/HOPX/CAV1/TBX5/CAV2/GREM1/SGCD/GJB6/CYP26B1/SEMA3C/FOXH1/RBP4/WT1/TBX20/MSX2/RYR2/G6PD/BMP5/GJA1/YAP1/ADPRHL1/TCF21/GLI1/ACTN3/PRICKLE1/MYH11/NDRG4/TBX18/RBM24/RPL3L/CAV3/DKK1/FER1L6/MYL11/EFNB2/COL6A1/TBX1/TNNI3/RGS4/MYOG/CHRNA1/FGF3/MYF5",46
"GO:0007507","heart development","61/1253","438/18842",0.139269406392694,2.09426508798974,6.18458299909798,3.12152252628671e-08,6.79798239057994e-06,6.79798239057994e-06,"EDNRA/SGCZ/FN1/SNAI2/NRG1/TH/KCNK2/INHBA/GLI2/HOPX/TBX5/WNT5A/SFRP2/SHH/FLRT3/GREM1/MICAL2/SGCD/HAS2/GJB6/SEMA3C/FOXH1/RBP4/WT1/TBX20/MSX2/RYR2/G6PD/BMP5/WNT11/SALL1/GJA1/EGFR/BASP1/YAP1/ADPRHL1/GLI1/PRICKLE1/COL3A1/MYH11/SYNPO2L/NDRG4/TBX18/RBM24/SOX11/FLRT2/CAV3/DKK1/FER1L6/PDGFB/APLN/EFNB2/FOLR1/PCSK5/MMP2/TBX1/TNNI3/RGS4/FGF3/FOXC2/CDH11",61
"GO:0018149","peptide cross-linking","10/1253","18/18842",0.555555555555556,8.35417220892081,8.33145833148078,4.36605177127036e-08,9.16870871966775e-06,9.16870871966775e-06,"TGM6/TGM4/IVL/LORICRIN/TGM3/COL3A1/SPRR1B/TGM5/SPRR1A/TGM1",10
"GO:0001523","retinoid metabolic process","22/1253","89/18842",0.247191011235955,3.71713729745241,6.85769469345674,5.72612021550756e-08,1.16102023679946e-05,1.16102023679946e-05,"RBP1/RDH12/RPE65/RLBP1/CES1/AKR1C4/CYP26B1/RBP4/BCO2/UGT1A9/DHRS9/AKR1C3/SDR9C7/CYP1A1/ABCA4/UGT1A8/UGT1A7/CYP2W1/RDH8/AKR1B10/AKR1C1/CYP26A1",22
"GO:0032963","collagen metabolic process","24/1253","105/18842",0.228571428571429,3.43714513738456,6.68394627052019,7.32867597264592e-08,1.4364204906386e-05,1.4364204906386e-05,"PCOLCE/INHBA/F2/P3H3/ADAMTS14/MMP11/SERPINB7/MMP8/COL1A1/MMP20/RCN3/MMP1/MMP3/MMP16/COL5A1/MMP7/MMP10/CTSK/MMP17/KLK6/MMP13/ADAMTS2/MMP2/FAP",24
"GO:0016101","diterpenoid metabolic process","22/1253","93/18842",0.236559139784946,3.5572604244437,6.5983342730021,1.3313118059895e-07,2.52519787716718e-05,2.52519787716718e-05,"RBP1/RDH12/RPE65/RLBP1/CES1/AKR1C4/CYP26B1/RBP4/BCO2/UGT1A9/DHRS9/AKR1C3/SDR9C7/CYP1A1/ABCA4/UGT1A8/UGT1A7/CYP2W1/RDH8/AKR1B10/AKR1C1/CYP26A1",22
"GO:0050673","epithelial cell proliferation","50/1253","356/18842",0.140449438202247,2.11200982809796,5.65352199440949,4.19859152566465e-07,7.71491192840879e-05,7.71491192840879e-05,"FGL1/SNAI2/CLEC12B/CCR3/SCG2/CAV1/PKHD1/CDH13/EPGN/WNT5A/SFRP2/SPARC/NKX6-1/CAV2/AREG/HAS2/TGFA/NOX5/KLK8/BMP5/EREG/GPR15LG/EGFR/PROK2/YAP1/THBS1/SCAND3/NOD2/PTPRN/SFRP1/ECM1/RAP1GAP/AGTR1/SOX11/FABP7/VEGFC/KRT4/CCL26/PDGFB/APLN/KRT2/CDK6/WNT7A/FGFBP1/CCL24/DSC1/TBX1/FAP/CLDN18/TGM1",50
