"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000277214.1",2.23036592166253,1.09500549042482,0.279985447778882,3.91093715445382,9.19386944110751e-05,0.000319231557463977
"ENSG00000277247.1",2.59148669653039,1.51149995286318,0.474075676754345,3.18830943450071,0.00143107303446011,0.00378513025928394
"ENSG00000277270.2",1.65785486844331,1.2725477757271,0.562436193480542,2.26256380808665,0.0236625912706607,0.0451730382114532
"ENSG00000277282.1",7.7073937349152,1.96351579372365,0.404973229382693,4.84850763275554,1.24393745645908e-06,6.33557660253937e-06
"ENSG00000277322.1",5.18968981336381,4.66481197220215,0.67761853800807,6.88412685094898,5.81430475153478e-12,6.98980549477986e-11
"ENSG00000277332.1",1.25459008244405,2.88063218994375,0.915677259603228,3.1459033843343,0.00165574692004783,0.00430727867133122
"ENSG00000277586.4",1097.9687842387,3.25098467596687,0.452225388999038,7.18885926144626,6.53348764055804e-13,8.86212125433429e-12
"ENSG00000277587.1",14.8451483478714,3.22242276297188,0.407049924149213,7.91652957486028,2.44231664357048e-15,4.50778288847964e-14
"ENSG00000277619.1",37.1187802799522,1.31295961924525,0.269254667719992,4.876274310723,1.08108247054796e-06,5.57125582850844e-06
"ENSG00000277734.8",1623.65419565036,1.09642455052715,0.207646059681583,5.28025695362809,1.29002843162183e-07,7.86433274956906e-07
"ENSG00000277741.4",1.91521143244222,1.6558975421639,0.416024186578786,3.98029152050347,6.88308068674098e-05,0.000245175112384397
"ENSG00000277758.5",29.0805467643042,2.23521575057001,0.278343210650048,8.03043029269456,9.71313910142687e-16,1.87709024193973e-14
"ENSG00000277865.4",4.49243331524091,3.89426603565923,0.636327234574499,6.11991098929352,9.36276429496055e-10,8.25369865315406e-09
"ENSG00000277883.1",22.9748316415103,2.79284790859734,0.308532087861132,9.05205007348985,1.40308933598918e-19,4.40472019057912e-18
"ENSG00000277901.1",3.60848610257244,1.04660442568712,0.241177909854017,4.3395534289215,1.42772552474539e-05,5.87096742307715e-05
"ENSG00000278030.1",30.0267540995716,1.48784996290768,0.271435105572653,5.48142053979618,4.21924218145149e-08,2.79108645433216e-07
"ENSG00000278058.1",30.1649287784601,1.37418336215558,0.204660251921644,6.71446140250868,1.88762132963562e-11,2.11702180011708e-10
"ENSG00000278097.1",2.54503041743049,3.56271316957271,1.12728470409401,3.16043778171908,0.001575322460998,0.00412005208626272
"ENSG00000278192.1",89.5497727488591,1.25022946550564,0.207560069523709,6.02345850227631,1.70728898567061e-09,1.43720146580633e-08
"ENSG00000278266.1",30.499422421496,2.21637701633024,0.368888697318835,6.00825406806811,1.8753180741484e-09,1.56815305430192e-08
"ENSG00000278318.5",68.9398757306653,1.1527630494297,0.336776313017749,3.42293387293228,0.000619491458075316,0.00179198233260374
"ENSG00000278341.1",27.2509054915399,1.08235904905746,0.179902184422014,6.0163752459974,1.78365840109633e-09,1.49579705400776e-08
"ENSG00000278389.1",56.3044559304948,1.06782470385441,0.202614644191594,5.27022470717699,1.36256845397706e-07,8.26450505432701e-07
"ENSG00000278399.1",5.12321505204695,1.99187043919345,0.315432495555234,6.31472808686785,2.70636898435702e-10,2.57781869871383e-09
"ENSG00000278456.1",5.46825941462375,1.15247263908496,0.260688258800476,4.42088433283463,9.82977835213071e-06,4.17217869068444e-05
"ENSG00000278493.1",17.2426770658337,1.12495338687522,0.227619980201816,4.94224358458249,7.72286414057364e-07,4.08683623898299e-06
"ENSG00000278514.1",20.9640502303133,2.13033940348887,0.215616447303179,9.88022681077475,5.07179834553199e-23,2.434801890219e-21
"ENSG00000278518.1",10.9803107670928,2.40722778564287,0.422138272352016,5.70246277891504,1.18088702681481e-08,8.60993593891649e-08
"ENSG00000278531.1",1.47169217378732,2.82890074030372,0.684181889291914,4.1347202908739,3.55387214478602e-05,0.00013480430997951
"ENSG00000278857.1",20.3445674106086,1.76102715984028,0.38006793440198,4.63345365509769,3.59615294539332e-06,1.67575715601572e-05
"ENSG00000278924.1",7.31890702373335,1.50439346524212,0.28863353073388,5.21212300392488,1.86691690454477e-07,1.10168402436055e-06
"ENSG00000278928.1",16.5263944466985,2.96634030960147,0.409943902286612,7.23596641651607,4.62225703532625e-13,6.36578655688897e-12
