"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000007001",3.59068426057189,-0.686271617211125,0.526967959434511,-1.30230235999085,0.192813045230992,0.360359476154706,"UPP2"
"ENSG00000007038",1061.96981768048,1.81371581065489,0.882997567613331,2.05404394890601,0.0399714382480649,0.11968194815133,"PRSS21"
"ENSG00000007047",2129.95092428331,-0.393247570728345,0.174379560674524,-2.25512421987537,0.0241255327939792,0.0827568225948787,"MARK4"
"ENSG00000007062",2003.17440308405,-0.96203520057759,1.10622295953488,-0.869657596857409,0.384487551580738,0.564772986604122,"PROM1"
"ENSG00000007080",4761.06088293173,0.0183211535433703,0.234643960521277,0.0780806525029183,0.937763897268425,0.966878639810902,"CCDC124"
"ENSG00000007129",92.6986195554888,0.709321398138666,0.521011656418468,1.36143095725473,0.173377538562062,0.334764523440001,"CEACAM21"
"ENSG00000007168",6716.68824908721,0.291078233853214,0.148541185841599,1.95957930592808,0.0500449820906822,0.139957783127901,"PAFAH1B1"
"ENSG00000007171",231.226842000209,2.37165954677726,0.818531115184077,2.89745802301468,0.00376200078659551,0.0212048518423466,"NOS2"
"ENSG00000007174",89.9260822469181,-3.87036886705923,0.655614100666107,-5.90342529717851,3.56030877335919e-09,3.42215876391406e-07,"DNAH9"
"ENSG00000007202",5494.34079152072,0.177385621588362,0.180116144277033,0.984840211300157,0.32470256535374,0.506788486508085,"BLTP2"
"ENSG00000007216",40.9190915685158,3.83973798131011,0.959790792835399,4.00059889089665,6.31823761184754e-05,0.000936562981761498,"SLC13A2"
"ENSG00000007237",862.475185686498,-0.787253290357527,0.408317480610725,-1.92804209405883,0.0538498905691975,0.147398794837099,"GAS7"
"ENSG00000007255",1316.83177294533,-0.219573836230023,0.392024741612829,-0.560101985723336,0.575409876081707,0.729497436247373,"TRAPPC6A"
"ENSG00000007264",292.03542882401,0.284227902947298,0.486822360838071,0.583843154735119,0.559325841079971,0.717301362858266,"MATK"
"ENSG00000007306",2164.95081227037,5.5722259263366,0.917305854727575,6.07455615552728,1.24331122457433e-09,1.4260466306063e-07,"CEACAM7"
"ENSG00000007312",115.369637613687,1.03185585668145,0.525753532977534,1.96262277276136,0.0496900226068973,0.139250409313529,"CD79B"
"ENSG00000007314",4.35868262729779,-2.21433982866563,0.606455639371482,-3.65128079435543,0.00026093575957665,0.00281431227377455,"SCN4A"
"ENSG00000007341",675.719116147566,-0.0421601816890123,0.150078640632625,-0.280920599435701,0.778771300538284,0.872159957419244,"ST7L"
"ENSG00000007350",10.4162057350239,1.26105106988012,0.916102344944504,1.37653950657283,0.168654664894938,0.328922986518685,"TKTL1"
"ENSG00000007372",233.778138264685,2.22392622001782,0.706823735160817,3.14636607316509,0.00165312951963224,0.0115061523781032,"PAX6"
"ENSG00000007376",1935.05445147834,0.0906142072178603,0.215061414240785,0.421341073840459,0.67350604141319,0.801454573604937,"RPUSD1"
"ENSG00000007384",2643.01981083748,0.341802808579357,0.22864553395136,1.49490262360457,0.134939857478262,0.282613796949639,"RHBDF1"
"ENSG00000007392",2610.9697715848,-0.657884679227799,0.177923108758579,-3.69757859908166,0.000217665834274625,0.00244721661615681,"LUC7L"
"ENSG00000007402",138.954371555525,-2.83468253111766,0.368536269713074,-7.69173284714858,1.45155466618452e-14,6.49582611106641e-12,"CACNA2D2"
