Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-CN-6996-01A-11R-1915-07,0,0.0121459653491014,0.433504521442453,0.02681633427182,0,0.0516789121701177,0.0236628678845689,0.0436605843076689,0,0,0.0509085857309124,0,0,0.113430105067552,0.08933720747714,0.0860644841682074,0,0.0127529334807819,0.0484727892799755,0,0,0.00756470936970055,0,0.519714617330791,0.858828133288231
TCGA-QK-A652-01A-11R-A30B-07,0,0.06620950920683,0.0575694210545359,0.0870617868462177,0,0.090462600068485,0.0117287727365987,0.139892029218774,0.0243490658400697,0,0.0318789441258283,0,0.120487381398346,0.118870479858246,0.138544602807216,0.0037237592630555,0.0784922027286648,0.0180977112095215,0.00986081060218855,0,0,0.00277092303542214,0,0.395670661116957,0.917265840893435
TCGA-CV-6934-11A-01R-1915-07,0,0,0.254124169839791,0.162899961967508,0,0.0548926147786598,0.028192339670637,0.0210246049707856,0.044835530637633,0.0359568526564527,0.030616561729401,0,0.0811081431432536,0.00750555236100206,0.0485140983503577,0,0.0103486645087064,0.0156682969585642,0.116232323560879,0.0200017894066554,0,0.0680784954597136,0.07,0.214592530427226,0.988606616137068
TCGA-DQ-5625-01A-01R-1873-07,0,0.0514923518862924,0.000390367747394626,0.204847855609089,0,0.138264210545343,0.137926984053379,0.0718255660578936,0,0.000259046984308403,0.0247990856027162,0,0.0170030325405265,0.0382085217896582,0.0963528532016104,0.0206783649019256,0.109521334172505,0,0.0735030760304905,0,0,0.0149273488768662,0.03,0.265624472601976,0.982342638398605
TCGA-BB-8596-01A-11R-2403-07,0.00712416605916917,0,0.14904483044936,0.0266031766680582,0,0,0,0.0577385071320982,0.0520416921983541,0,0,0.0169689519922187,0,0.442575264088855,0.0262378658560637,0.0759825215898248,0.024285709470117,0.0212303978514006,0.095944310791278,0,0,0.00422260585320287,0,0.807713048820867,0.650359718280789
TCGA-CN-5360-01A-01R-1436-07,0.0175485640482339,0,0.583891282120845,0.0861868019054839,0,0.0368223611372496,0.0211263716340833,0.0548366252460658,0,0,0.0142848036994332,0,0,0.0336957257874554,0.0507760533083221,0.0445552679509542,0.0187570097116621,0,0.0111257466435507,0,0,0.026393386806661,0,0.923827629734107,0.579467637428966
TCGA-CN-5367-01A-01R-1436-07,0,0.00595747615324045,0.0473558606891651,0.0151863990040363,0,0.179341499326693,0.0154752426117896,0.00112217402172044,0.00763612714655031,0,0.0430470308689566,0,0,0.196059555593823,0.0705740389621909,0.0455090296019622,0.236233342728492,0,0.116275255363056,0,0,0.0202269679283239,0,0.661691313777861,0.791892939194705
TCGA-CR-7390-01A-11R-2016-07,0,0,0.272358769692352,0.00330108023922913,0.0270300777468195,0.123624494079237,0.0122705584732826,0,0,0,0.0577964928588334,0,0.0851191055580433,0.30008898217185,0.00138047352820537,0,0.00411783542380215,0.00173171248934489,0,0.0397967746916095,0,0.0713836430473918,0.02,0.28792291366935,0.970036009654271
TCGA-QK-A6VB-01A-12R-A34R-07,0,0.0791775628180342,0.00345875715189325,0,0.00508873271327896,0,0,0.0221542096639305,0.0333739396295164,0.0333926246952975,0,0.0095749045659277,0.183748091618326,0.489320253083671,0,0,0.0209782756770085,0.0505238985286404,0.0692087498544754,0,0,0,0.03,0.260830089752815,1.00590161741115
TCGA-CV-6952-01A-11R-1915-07,0,0.0937821605698341,0,0.071410180326965,0,0.104411984186897,0.00324545071467201,0.090751936500667,0,0,0.0490933643271701,0,0.0051734059727397,0.249858654510089,0.11166102666913,0,0.0473793349978363,0.00259439822625068,0.143764064870235,0.0108548476647279,0,0.0160191904627861,0,0.353378099338081,0.936805961559679
TCGA-CV-A45T-01A-11R-A24H-07,0,0.0377774909689089,0.0390856171122898,0.0986796209601334,0,0.169866810322316,0.0441699781547753,0.113614151657825,0.0208400676612447,0.0055647004383264,0.0186182093049156,0,0,0.0875157590450798,0.170502526803378,0,0.0645567017293589,0,0.104253193971829,0,0,0.0249551718696186,0,0.527778196007745,0.848532931205624
TCGA-F7-A50I-01A-11R-A28V-07,0,0.085555306101806,0.175988958611576,0.0708244599069641,0,0.0581189372640456,0,0.0699941832037309,0,0,0.0270944195572621,0.000162928858705516,0.110764489148571,0.0646296154067189,0.105980603859099,0,0.0707635922175278,0.00752638030358077,0.138858693499388,0,0,0.0137374320610248,0,0.399468094548226,0.91745715912289
TCGA-QK-A8Z9-01B-11R-A39I-07,0,0.0302183143813038,0.176249756497589,0.0984013228395634,0,0.126933936908623,0,0.103533924264504,0.0280540758697959,0,0.0236413289129311,0,0,0.0597606216798213,0.0789740546752636,0.0882247613579555,0.0969673377884035,0.00314007995142148,0.0698565875400277,0,0,0.0160438973327966,0,0.596009489168921,0.826571411578025
TCGA-F7-A61S-01A-11R-A28V-07,0,0.013199454132345,0.107744738900062,0.100581874074042,0,0.128927786287552,0.0526124340839752,0.099712616283881,0,0.0378523961148613,0.0638411421470833,0,0.000445875257776633,0.176437562891242,0.0928595589432745,0.0358778515444045,0.0327807941919741,0,0.0371598756694173,0.00116915731565715,0,0.0187968821624519,0.01,0.290568512595911,0.968126522848371
TCGA-CV-6940-01A-11R-1915-07,0,0.0075203320849989,0.0627094859188027,0.0234580023705824,0,0.141293606407543,0.00729961738779623,0.0611769790157565,0.0332548810964822,0,0.0614386721732183,0,0.0111592197066284,0.226517316724544,0.0318319287679702,0.00449674804951966,0.198672059332334,0.00547840970014255,0.0966897421051348,0,0,0.0270029991585454,0,0.436541277038614,0.898913897445131
TCGA-P3-A6T8-01A-11R-A34R-07,0,0.041049575906406,0.0145221096805894,0,0,0.151646846591838,0,0,0,0,0.0451303586176281,0,0,0.503456700010728,0.0101442232474947,0.0584527737523649,0.0140396362731559,0.0674362698683545,0.0838066493811994,0,0,0.0103148566702404,0,0.657926570409092,0.755664645141986
TCGA-QK-A8ZA-01A-11R-A39I-07,0,0.0225059634578573,0.134729473588765,0.0670222330841326,0.0177041019221982,0.076086938720969,0.124657445236746,0,0.0134098026029635,0,0.0347927158923427,0,0,0.0075708520221696,0,0.0400153419605604,0.204953716930238,0.043759416943371,0,0.190201379945379,0,0.0225906176923079,0.05,0.230837167253615,0.986397295541302
TCGA-CV-5973-01A-11R-1686-07,0,0.024547383636987,0.3329804042014,0.0086955962248293,0,0.0247558617289043,0,0.0255819278106189,0.0465572079158815,0,0.0142279027800171,0,0.086916106003251,0.156508324302937,0.0197807563082901,0.0586293234886908,0.0079911519710784,0.00987951230462366,0.113980285625037,0.0361767851915411,0,0.0327914705059119,0.26,0.0904478927142831,1.03644041633766
TCGA-CV-7100-01A-11R-2016-07,0,0.00131680455492571,0,0.104534099922613,0,0.127707959614763,0.0216873481861511,0.0977538125447135,0.0233662072152982,0,0.0344377676107229,0,0,0.197593702397635,0.248229596266233,0.0561033602564391,0.0126987693676891,0,0.0736498134488694,0,0,0.000920758613947203,0,0.485620789838898,0.880692229926398
TCGA-HD-A6HZ-11A-11R-A31N-07,0,0.0110292091109918,0.0702894254793562,0.0585227167750592,0.030589399342356,0,0.00674986236684119,0.0151602036564902,0.0168444621312914,0,0,0,0.149277969394541,0,0.0212639379177982,0.00184353823881286,0.0631323905018278,0,0.555296885084634,0,0,0,0.35,0.0592479371698219,1.02041455680194
TCGA-IQ-A61H-01A-11R-A30B-07,0,0,0.573838452573496,0.0448838620147823,0,0.00901575190507287,0.0106134568370088,0.042239384775111,0,0.00253936019964762,0,0.0168426680479317,0.0111173185160424,0.0907983382712191,0.0734014826296035,0.00617852400625111,0.0432614027282208,0,0.0641274827206649,0,0,0.0111425147749483,0,0.844878082700848,0.651738524669825
TCGA-CQ-6220-01A-11R-1915-07,0,0.0178587063180368,0.0488106215552496,0.0956795512961559,0,0.0593941759005261,0.0324994482000424,0.114843541444757,0,0,0.0163637853631778,0.026530363969091,0.031735873089182,0.15060557897821,0.142301065148054,0.0213084245993337,0.091735086873389,0.00321346409061325,0.114121847589085,0,0,0.0329984655850963,0.0600000000000001,0.224387663237076,0.993036160085988
TCGA-CV-7263-01A-11R-2016-07,0.00363650917706468,0,0.210579572624463,0.0366866131729878,0,0.0348876148037057,0,0.0553518150248847,0.0388962822473197,0,0,0.0299849909796343,0,0.287487189877912,0.0560647184552571,0.0921256359033394,0.0543698306130536,0,0.0862542596820706,0,0,0.0136749674383068,0,0.847529945987375,0.670816149958119
TCGA-CN-A642-01A-12R-A30B-07,0,0.0633105026755792,0.0254255485936884,0.169262652323471,0,0.124785462046741,0.0915106575339916,0.090421820543511,0,0.0152033907136477,0.00538504687176245,0,0,0,0.16175420868175,0.0603353976380898,0.126476332888107,0,0.0463120633854982,0,0,0.0198169161041634,0,0.471584224994849,0.880244644639985
TCGA-KU-A6H8-01A-21R-A34R-07,0,0.0360452335894507,0.0799044821201939,0.220578747118498,0,0.00404393952874961,0,0.135538861296233,0.0270029764549742,0.0159338832908116,0,0.0450503976405591,0.0733588958531368,0.00724650918833785,0.0681730005667876,0.0161351916512386,0.0398275779855857,0,0.231160303715443,0,0,0,0.02,0.278543973136634,0.967026313912144
TCGA-CR-7385-01A-11R-2016-07,0,0.0122933615575882,0.582520800193443,0.066884985257061,0,0.0198554015225752,0.0161253469420052,0.043603173427295,0.0281367432345291,0,0.00875350756404484,0,0.0515293857860274,0.044444644877949,0.0453656660407736,0,0.0114280589101212,0.00847551216255952,0.0498993982977692,0,0,0.0106840142262586,0,0.931306770798927,0.585111545184371
TCGA-BA-A8YP-01A-11R-A39I-07,0,0,0.101958570511922,0.0132639967693431,0,0.141981809715831,0.023016876158452,0.0112825111472086,0.0265907365348299,0,0.0816376505627166,0,0,0.0514440222899901,0.0620586401559653,0.229873254792967,0.220436428369116,0,0,0.0364555029916587,0,0,0,0.423056182738202,0.904490582329367
TCGA-CQ-5330-01A-01R-1686-07,0,0.0144601664581257,0.0519926505130913,0.0499611209868693,0,0.263096665476465,0.0193035977139142,0.0795515717110703,0,0,0.0186789208960187,0.0295551242379097,0,0.0534509118510364,0.131944313667029,0.085135343064038,0.176600564661937,0,0.0221820368139272,0,0,0.00408701194856796,0,0.420206731056208,0.906413759512933
TCGA-CN-A499-01A-11R-A24H-07,0.00333706967213483,0,0.545872591639045,0.0627647467384806,0,0.0426720011866696,0.0124241960255782,0.0794481090855094,0,0,0.0195341397062532,0.0083691985977178,0.025981449118315,0.00717349919551314,0.129949093193838,0,0.0117714543760655,0.015424178484241,0.0141787037749853,0,0,0.0210995692056532,0,0.43802600934796,0.901341824419105
TCGA-HD-A634-01A-11R-A28V-07,0.00847302755872743,0,0.0130155668701507,0.070821309180923,0.082426084200896,0,0,0.0100520945193791,0.0637445344963039,0,0,0,0,0.13653183818681,0,0.177435484497882,0,0.12970239354121,0.214182349830659,0.0763139201034713,0,0.0173013970135883,0.47,0.0391348502000533,1.06230740867469
TCGA-CN-A63T-01A-11R-A28V-07,0,0,0.419071880101422,0.056062152996443,0,0.0603960590129823,0.0355219443807009,0.0303806536784521,0.0286686423983027,0,0.0894112294590974,0,0.0529645372082378,0.0531233014613883,0.102295951666342,0.030619077294513,0.00453605934410437,0.00417472658168369,0,0.0327737844163308,0,0,0,0.597947428094288,0.814922413276428
TCGA-BA-4074-01A-01R-1436-07,0,0.0246225271336112,0.0650634275589706,0.0183028085017521,0,0.299581046542793,0.0319462676499376,0,0,0,0.0586066299005326,0,0.113095482225895,0.170570897831652,0.0292212850856161,0.00245370488680167,0.124762038379586,0,0,0.0456190854699825,0,0.0161547988328692,0.12,0.18729902465757,1.00412081127456
TCGA-CR-7376-01A-11R-2132-07,0,0,0.0970263572759173,0.108507759035866,0,0.154832926418646,0.0251352045729581,0.0675368629127879,0.0304345777377406,0,0.0455908698112359,0,0,0.143803095679649,0.130885142458585,0.113383100541619,0.0575931159573123,0,0.0164186815991908,0.00326068364064173,0,0.00559162235785044,0,0.586060287612239,0.817084533765128
TCGA-CR-5248-01A-01R-2016-07,0.00563888433813369,0,0.845285070212885,0.0512357482431732,0,0,0.003382057638128,0.0255292045056911,0,0.00334010091963051,0.00573668592398331,0.00133793618242297,0,0,0.0200998496575575,0.0130033856474326,0,0,0,0,0,0.025411076730962,0,0.973103073120943,0.414442384185628
TCGA-CR-6493-01A-11R-1873-07,0,0.0401896983815022,0.0410932986214883,0.033996478060147,0,0.207157085275418,0.0368409845370638,0.00385779394806602,0,0,0.0944895420719481,0,0,0.264322082191525,0.110743541162006,0.050907225181663,0.0126129180731785,0,0.0609528056576195,0.0211777654010843,0,0.0216587814372906,0.07,0.211918303303652,1.00906690308534
TCGA-KU-A6H7-06A-21R-A31N-07,0.00398275675060997,0,0.475031510007681,0.179073579723351,0,0,0.00230973138081377,0.0890811094770101,0.0273071530359977,0.0234478979521267,0.0250793910269581,0,0.0229045322147275,0.0277192306342443,0.0252786079893621,0.004293182119118,0.0285243804307733,0.000806305948666567,0.0529479957300424,0,0,0.0122126355785177,0,0.705962770867954,0.749805036566599
TCGA-BB-4227-01A-01R-1873-07,0,0.047666376218865,0.0269999557042067,0.0559460794556589,0,0.0367718100778281,0.0174611675515109,0.00389364158340705,0.0143082824522033,0,0.0376688060504015,0,0.190660133621166,0.0385945126678104,0,0.152878196049402,0.118184170171038,0.0944889544546458,0.0959524586260946,0.0507579379412529,0,0.0177675173745091,0.04,0.248977708108263,0.971640900672112
TCGA-CV-7568-01A-11R-2232-07,0,0.0663275173014768,0.0739234505648902,0.0864342135635189,0,0.0586011668498508,0.00224500613391786,0.0816093128567371,0.0144149119183639,0,0.0121832536917328,0.00319303280814441,0,0.299325258085345,0.118439295351209,0,0.0910720566431687,0,0.0788505268022472,0,0,0.0133809974293966,0,0.384661886786653,0.924043925880233
TCGA-DQ-7588-01A-11R-2081-07,0,0.151341244558248,0,0,0,0.108306679107827,0.0143009600118628,0,0.0438395113462319,0,0.139012957490777,0,0.0617035946998474,0.295094521698893,0.00787718303549368,0,0,0,0,0.160821985555391,0,0.0177013624954276,0.29,0.0817827428251134,1.07539788924507
TCGA-CQ-7068-01A-11R-2081-07,0,0.0521205940647859,0,0.128730022234686,0,0.162380333439916,0.0583238740690432,0.129364212214877,0,0,0.0764426783562709,0,0.0263639740183327,0.0444830566798207,0.149412122472961,0,0.0556359079130217,0,0.0962094051597122,0,0,0.0205338193765726,0.01,0.313243865161475,0.96574313216068
TCGA-CN-6992-01A-11R-1915-07,0,0,0.238986655337492,0.0341370079572191,0,0.0759336471693368,0.00749336922154626,0.0498173375301612,0.0581960002551948,0,0.0137239907965481,0.00668900286947852,0,0.1885806006917,0.0368280271636748,0.136863191001717,0.0312703199009908,0.0265111992810096,0.0856906453870485,0,0,0.00927900543688315,0,0.592512397373886,0.829050724797951
TCGA-BA-5559-01A-01R-1514-07,0.0155462224754292,0,0.264069896115414,0.184988770886226,0,0.0839731920015734,0.0463057829605273,0.0923234521576092,0.0244811663744504,0,0.000824889015722069,0,0,0.0120244121914105,0.0786301532872043,0.0515451712733274,0.0864243121882859,0,0.0518164970600556,0,0,0.00704608201276516,0,0.648496310176133,0.791725354216259
TCGA-HD-8635-11A-01R-2403-07,0,0,0.0503370985317813,0.157881261616319,0,0.140268923787355,0.0890182902150829,0.0823238604853555,0.00653124729497469,0.0928635154040588,0,0,0.0613460149455811,0.0282697522523433,0.0770725156992405,0,0.065360445112959,0,0.100080917734218,0,0,0.0486461569207306,0,0.498163292693072,0.866502729279048
TCGA-CQ-5323-01A-01R-1686-07,0,0,0.861509589945138,0.0282440401903718,0.0014289897973008,0,0,0.0140286521005578,0,0.00534487688151785,0,0.0114463971808449,0.0505123645008239,0.00469904757087815,0.00488730090122782,0,0,0.0092646706675071,0,0,0,0.00863407026383176,0,0.974648050968605,0.41016820336158
TCGA-CN-4727-01A-01R-1436-07,0,0.104652310177419,0.0496082616889745,0.00454515096278472,0.036319613057519,0.0946931633644765,0.0311735892510796,0,0,0,0.136085064151028,0,0.168942099367289,0.0984041547646422,0.00405058125440805,0.00185009193460252,0.0268020472895717,0.0209533808928737,0.0716998340990986,0.0410489690565873,0,0.109171688687646,0.62,0.00800773010994605,1.05396359464911
TCGA-CN-A63W-01A-11R-A30B-07,0,0.139798525599581,0.0418714645955649,0,0,0.12656534496795,0,0.0832096666994631,0,0.00486158219355228,0.0636667963480455,0,0.0450242775578328,0.209498473289426,0.093264562030662,0,0.0364545145874456,0,0.117191109367914,0.0297293371194884,0,0.00886434564307462,0.09,0.196755535512418,0.997018812031309
TCGA-CN-6022-01A-21R-1686-07,0,0.0224261854758961,0.0476055612933428,0.0131542384190696,0,0,0,0.0418240058369347,0.0802596476079195,0,0.0162086720293083,0,0.0150867376464174,0.526424377396448,0.0392980266457856,0.064534922794201,0.0605023602311494,0,0.065494471914729,0,0,0.00718079270879896,0,0.61932822112357,0.78502251519
TCGA-CV-7255-01A-11R-2016-07,0,0.0218463197257126,0.290826871385193,0,0,0.0167952263700491,0.00520295372401939,0.0191916293203902,0.0119089254457352,0.00158283778756222,0.0122277009293705,0,0,0.543312856104463,0.0151128521732598,3.58513507032918e-05,0,0,0.0539136687672994,0,0,0.00804230691624302,0,0.746662252220065,0.683327851352188
TCGA-BB-7862-01A-21R-2232-07,0,0,0.184563648407988,0.00214564626704139,0,0.0151254138454684,0.00420587311470473,0.0306396414344022,0.0246856953235016,0.00393633009475758,0.0182559083874715,0,0,0.616002111765662,0.0362394496637256,0.038099580513172,0,0,0.0126011994378081,0.00515315334183415,0,0.00834634840246354,0,0.728038041544083,0.688871749219817
TCGA-CV-7424-11A-01R-2081-07,0,0.018152056638903,0.0600168519326879,0.0613282262082574,0,0.151154179243901,0,0.00329470337379736,0.031965916638719,0,0.0517352353486695,0,0.115607982821508,0,0.0169396442580723,0,0.0362296598638637,0.0334574423307304,0.380550922744352,0,0,0.039567178596538,0.7,-0.00428099656856954,1.04317691333278
TCGA-CN-4726-01A-01R-1436-07,0,0.00631703349637235,0.0251186373253743,0.00383596089888162,0,0.191984805936666,0.00465166249268805,0.0106106941554537,0,0,0.0604944802511867,0,0.170802195251816,0.0771450254867745,0.0164249606449312,0.0385958994148646,0.156124184299553,0.0163611993901006,0.0895838291726409,0.0468688334024394,0,0.0850805983802578,0.0600000000000001,0.2268730216395,0.979219144090149
TCGA-QK-AA3K-01A-11R-A39I-07,0,0.00631319807524893,0.504044469661308,0.115150849989606,0.00246606687290284,0.0125893885229853,0.0376687191085245,0.0113984981208561,0,0,0.0307519794553336,0,0,0.151655816295922,0.00904150768786953,0.0927844826918302,0,0.000531227049602138,0,0.0224084894831075,0,0.00319530698490243,0,0.822960041190871,0.67388178832441
TCGA-HD-A6I0-01A-11R-A31N-07,0,0.0784910383838646,0.0733066913610437,0.0952823051464483,0,0,0.0919151635286405,0.0633150427605001,0,0.0806480721638783,0.0324964596909752,0,0.171778958006978,0.0773462823422276,0.058672231689735,0,0.0403687592896759,0.00218142499308041,0.134197570642952,0,0,0,0.01,0.32544748979022,0.944028317382519
TCGA-HD-A6I0-11A-11R-A31N-07,0.0155378916296539,0,0.131033236530023,0.120974288087545,0.0167607680424108,0,0,0.118440346796041,0.087483109720048,0,0,0.0440962650461273,0.183128353692278,0.00842995392472298,0.0174954560177181,0.0210418597066207,0.0158835136619846,0,0.189951660555615,0,0,0.0297432965892122,0,0.343253653270073,0.938488298885867
TCGA-F7-A623-01A-11R-A28V-07,0,0.0194570722876465,0.608063027979411,0.0634126708440129,0,0.0361970842916648,0.0443249777840641,0.0513843541236233,0,0,0.024065032619296,0,0.0293739366663667,0,0.0462678615893482,0.0150285236847255,0.0123172494312039,0.00864830637180099,0.0217699894513484,0,0,0.0196899128754873,0,0.656758489179671,0.773037010904578
TCGA-CV-A461-01A-41R-A266-07,0,0.0193689166959956,0.0946998808989562,0.207547654810563,0,0.0633792401972047,0.0707604185240739,0.122632844363548,0.0505822016034572,0,0.0199608615115832,0,0.00432307131590101,0.0698311051714124,0.0793286098627771,0.044938997187245,0.0837426693257162,0.00384556933324107,0.0527931036637782,0,0,0.0122648555345478,0,0.547538228304071,0.839916840775437
TCGA-CV-6955-01A-11R-2016-07,0,0.00825908176121219,0.00481133564783842,0.100039017865936,0,0.106551548546244,0.017049754389173,0.0598690341126657,0.0710207574346206,0,0.019125745799912,0.0161646039290538,0.0752124246846821,0.0829611484332195,0.0976419400509221,0,0.144632301655361,0.00392349867212012,0.149815922823843,0,0,0.0429218841931952,0.11,0.19184795713028,0.999528044611026
TCGA-BA-A6D8-01A-31R-A31N-07,0,0.00360697140915646,0.0282863069182093,0,0.00722533021919029,0,0,0.0448344083986648,0.0337448065372531,0.0123602826094384,0,0.0182920159283396,0,0.71307416942799,0.0116157757865908,0.0528846177528394,0,0,0.0740753150123284,0,0,0,0,0.930527582755188,0.40466540953879
TCGA-CN-6011-01A-11R-1686-07,0,0.00505470125035319,0.0169674880860281,0.110248491680604,0,0.171502154615148,0.0429045821090808,0,0,0,0.199856000002107,0,0.0598728037917786,0.123855700693722,0.0631493588451219,0.155371045578192,0,0,0.0323437748334734,0.0145489234584591,0,0.00432497505593262,0,0.368943839823859,0.936209374095142
TCGA-T2-A6WZ-01A-21R-A34R-07,0,0.0981354538670846,0.221018258336406,0.0722381835209454,0,0,0.0385945669539278,0.0857386291070446,0.0347007797440849,0.0193262407630444,0,0.0171614017096152,0.159252596063362,0.0781773832578258,0.0347428171195041,0,0.0556565036968739,0.00859702187303279,0.0766601639872487,0,0,0,0,0.407151746757535,0.916142643592122
TCGA-CV-A45O-01A-21R-A24H-07,0,0.113333965705045,0.0103571955580209,0.102414787034777,0,0,0,0.0991284968272702,0.0370604837151332,0,0.0238764448795021,0,0.206246964322797,0.0699012898375887,0.137767236202076,0,0.0698577948664821,0,0.0999612350846173,0,0,0.030094105966691,0.19,0.121893378755749,1.02240903195691
TCGA-CV-6936-11A-01R-1915-07,0,0.0143117797789822,0.0399445936483458,0.107582980366183,0,0,0,0.0230565525901276,0.0419344390136522,0,0,0,0.032953341917873,0,0.0311497135732752,0.0460365308638788,0.101868892162637,0,0.463964764997667,0.0514321373948309,0,0.0457642736925478,0.01,0.322625144552009,0.949657987529265
TCGA-TN-A7HJ-01A-12R-A34R-07,0,0.060883148112461,0.190983048303902,0.0189336290966726,0,0.0315357188360221,0,0.0452528676100613,0.0199264464459137,0.00469718785446137,0,0,0.187671142324916,0.034157895040283,0.015734397260848,0,0.0309570950760638,0.0348730171034266,0.267275413085431,0.0167985714729348,0,0.0403204223766031,0.03,0.258913207298666,0.968844546907391
TCGA-CV-6936-01A-11R-1915-07,0,0.0131187707524913,0.535199251216132,0.135259848760129,0,0,0,0.0634819418191111,0.0102765880031976,0,0.0371352085726052,0,0.0137969249903438,0.0257825731061753,0.115084546926684,0.00755360546959635,0.0160481738998348,0.00587184473414939,0.0101432575829578,0,0,0.0112474641665926,0,0.764965817519233,0.694905320460519
TCGA-CN-4733-01A-02R-1873-07,0.0120273000642274,0,0.733862613654225,0.0690170666174797,0,0.00220647836037224,0,0.0615350952526101,0,0,0.00456880823322373,0.000945408761843741,0,0,0.0390697430726582,0.0310104374558995,0.0146409508363561,0.00345715205313263,0,0,0,0.0276589456379722,0,0.951387045458499,0.490778085884531
TCGA-MZ-A5BI-01A-31R-A34R-07,0.0225401848666875,0,0.477100115290305,0.0707543701447022,0,0.0124979415507651,0.00527356664667501,0.076532576313469,0,0,0.0380139028746986,0,0,0.0921903003630657,0.0288322334989983,0.0283710430089237,0.00927395107720737,0.0144504466219385,0.0654408095694109,0.0294387603834339,0,0.0292897977897198,0,0.82956980709869,0.687005496373462
TCGA-CV-A45U-01A-12R-A24H-07,0,0.0560954626288755,0.0767420180097294,0.152470106907472,0,0.0831894576455717,0.013813594509399,0.147498293916661,0,0,0,0.0205422012523067,0.0519666673104445,0.123891583932593,0.0698667918415493,0.0107292512678891,0.0511316203766146,0.00393675138716564,0.128649035919226,0,0,0.00947716309450292,0,0.391935428414409,0.918149637370501
TCGA-BA-6868-01B-12R-1915-07,0,0.0216999610129644,0.340589419583885,0.0285072218100243,0.00302394993509695,0.0314524094738993,0,0.00517850430208662,0,0.00411269623540813,0,0.0105407231034726,0,0.440314909914606,0.0188259223151881,0.0344307571426413,0,0.0169550535948638,0.0233023218235192,0,0,0.0210661497523443,0,0.737862110359949,0.703030881042752
TCGA-UF-A71B-01A-12R-A34R-07,0,0.0519665284802901,0.203791862523262,0.0638581672346154,0,0.0523464056510857,0,0.0684883947165404,0.00617105199884234,0,0.0525460265840221,0,0.0025090832554182,0.277420633861875,0.0279967201405209,0.0483721761022536,0.0362463871620749,0.00310598374341863,0.0163111368938755,0.0494317196464615,0,0.0394377220054438,0,0.3879886338302,0.921937913296801
TCGA-BA-7269-01A-11R-2016-07,0,0.0236422559698324,0.0347123158821672,0.0206022079752466,0,0,0,0.068770186053763,0.0593904707422895,0.0381101854952017,0,0.048000478407709,0,0.515849536539362,0.0144171236502403,0.0266216806281769,0.0053510803255555,0,0.138667511945593,0,0,0.00586496638486287,0,0.755308403451606,0.677464087584044
TCGA-CQ-5327-01A-01R-1686-07,0,0.00677361160372449,0.103269299120103,0.172839003614019,0,0.103297174663379,0.0576060157128238,0.0671352758880596,0.0313710272224917,0,0.0530349351749705,0,0.0636805856888502,0.0365428135895776,0.152294572701337,0.0440559543968998,0.0495957973466447,0,0.0535852530013687,0,0,0.00491868027575138,0,0.388318909569127,0.923286024002486
TCGA-CV-7099-01A-41R-2016-07,0,0.00866571364387958,0.0638159313083781,0.105273166822811,0,0.11499172978745,0.0322025184575061,0.0672483458305097,0.0147163964125976,0,0.0393952911541305,0,0.0728044702253725,0.205559451258395,0.172804056376723,0,0.0123344057651223,0.0192558330621569,0.0558679996416793,0,0,0.0150646902532872,0,0.448882201404271,0.892597960405998
TCGA-P3-A5Q6-01A-11R-A28V-07,0,0.0380981754657792,0.16715554105639,0.0262509009955762,0,0.125801669602077,0.013270993297709,0.0358921370184964,0,0,0,0.00654105346795516,0.0725645325845506,0.183887660166442,0.0444825999857339,0.101105827784538,0.0736939891670344,0.00956917709310187,0.0945852029487885,0,0,0.0071005393658279,0,0.390611153141609,0.921088695053904
TCGA-BB-7864-01A-11R-2232-07,0,0.0226484968241936,0.712590368776325,0.0226137167553345,0,0,0.0047483371740871,0.026947948526836,0,0,0,0.0106550132587273,0,0.142147629703713,0.0195262253567195,0,0,0,0.0307096452677659,0,0,0.00741261835629821,0,0.844092829166143,0.611140362579432
TCGA-HD-8314-01A-11R-2403-07,0.00051759301830724,0,0.171462372138879,0.0629086280618541,0,0.0763491477091545,0,0.0702694472397276,0.0467114238623959,0,0,0.00918449062875363,0,0.250918038702359,0.0574130339653603,0.165294965201455,0.00799082518027397,0,0.0753067208990836,0,0,0.00567331339239746,0,0.673981611332898,0.773503058550997
TCGA-CV-7180-01A-11R-2016-07,0,0.0691275877981764,0.164671887868353,0.167294761713927,0,0,0.0288992972317722,0.0744822975456168,0.0526775766555737,0,0,0,0.123170800472384,0.0393642587245074,0.0540434618806023,0,0.0843031333565118,0,0.091840809120327,0.0425630675550382,0,0.00756106007720959,0.18,0.124691640000885,1.01511288712342
TCGA-CV-7101-01A-11R-2016-07,0.00530263569357894,0,0.678261408059891,0.0434210983363255,0,0,0.00411543781004043,0.0580438381980508,0,0,0.0141036775076712,0.00475249453957969,0.0025761343816895,0.0397948685849272,0.0373539926666834,0.0220195040054712,0.0419364286899253,0,0.026037192862903,0,0,0.0222812886632629,0,0.946261416951181,0.529890238682563
