Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-LP-A4AX-01A-12R-A24H-07,0,0,0.520705952970979,0.176221319189399,0,0.0347052887597161,0.0311987652874908,0.0372487246938113,0,0,0.0529124890907125,0,0,0,0.0433911235732634,0.088573677351654,0.009391071856749,0.000320328942901762,0.00175800444474028,0,0,0.0035732538385832,0,0.83786910537843,0.653242667963248
TCGA-MY-A5BF-01A-11R-A26T-07,0,0.0119876382087939,0.0648508918732299,0.179425054945911,0,0.114103963241038,0.0366347705876226,0.0334239317414796,0.00691212256812511,0,0.0528756506382849,0,0,0.0603318897503927,0.231468897677416,0.0879651062492567,0.0451890741027113,0,0.069719045858516,0,0,0.00511196255722273,0.01,0.464553909964595,0.888970529012523
TCGA-JW-A5VI-01A-11R-A28H-07,0,0.027308635527409,0.649347858039758,0.0528516101296821,0,0.0721661722720993,0.0119771653272927,0.0151695563739014,0.00392427993349501,0,0.0326771993840109,0.00286159933823439,0,0.0102763619851864,0.0307973212394801,0.0481055927595091,0.0196078444055039,0.00562434509924054,0.0127798798834687,0,0,0.0045245783017289,0,0.792515151227377,0.670136812749868
TCGA-EK-A2H1-01A-11R-A180-07,0,0,0.165045229050547,0.0399533020934218,0,0.0697441095697385,0.0302969796389798,0,0,0,0.0256061734252825,0.0381409821951103,0,0.198696836146618,0.18037123693699,0.139923276438212,0,0,0,0.107830244718298,0,0.00439162978680256,0,0.50919173839937,0.859029334085212
TCGA-HM-A4S6-01A-11R-A26T-07,0,0.00521035812577461,0.233595678506519,0.116172272066725,0,0.0938759302160388,0,0.043373989347661,0.0347475666185338,0,0.076038772747111,0,0,0.10274029778171,0.126744751568474,0.117750287011147,0.0262012718549412,0,0.0176085594247239,0,0,0.0059402647306409,0.02,0.387592488655644,0.92137681831584
TCGA-EX-A69L-01A-11R-A32P-07,0,0.0142626053453905,0.354675391868143,0.130474475375847,0,0.0428723155188208,0.0205857444110769,0.0421693810825921,0.0123083671559867,0,0.0297578656337852,0,0,0,0.203732295472792,0.102396721706193,0.0168421806165505,0.00114050830857008,0.0178678402529135,0,0,0.0109143072513397,0,0.741574787140268,0.706734207842387
TCGA-LP-A7HU-01A-11R-A33Z-07,0.0171884446977798,0,0.304629913581853,0.131821391683682,0,0.132097719543165,0.00262252540854519,0.0664966300823638,0.0407147308989933,0,0.0352972740401679,0.0136996947692856,0,0,0.144517383522501,0.0972447525865324,0.0136695391851308,0,0,0,0,0,0,0.744600627720978,0.713249976914127
TCGA-FU-A3TQ-01A-11R-A22U-07,0,0.0424948782158974,0.0938588751509071,0,0,0.230966440215097,0.0116847136268569,0.00142716110954839,0.0204939662714365,0,0.0649763688052144,0,0.0179435609963168,0.160123706995617,0.0495382745521962,0.0988007239631949,0.00544648476800171,0.0313881334370178,0.0912956732151861,0,0,0.0795610386775125,0.1,0.219420778340934,0.987154192991835
TCGA-Q1-A5R3-01A-11R-A28H-07,0,0,0.261938891131055,0.0729430830915227,0,0,0.0251985735839842,0.0450631464857162,0.0461005913792938,0,0.0222563260463683,0.011448453249988,0,0.375065638934401,0,0.0733283232613628,0,0.0530725494293891,0,0,0,0.0135844234069186,0,0.773244659161262,0.689077057619464
TCGA-EK-A2IP-01A-11R-A180-07,0,0.0125545711823158,0.0416324652545167,0.146365372058883,0,0.0422647395847392,0.0414039475257313,0.0770035550522527,0.018422268961858,0,0.0653261595187052,0,0,0.441014230786987,0.040732996819925,0.0621207693672059,0,0.00273859953021633,0.00179898094689379,0,0,0.0066213434097692,0.02,0.412342247947666,0.922734215129481
TCGA-DR-A0ZM-01A-12R-A10U-07,0,0.0511517411093573,0.325245722164515,0.101611139609651,0,0.118188899603714,0.0411178449241461,0.0891082537787197,0,0,0.0296629278782473,0.00776755692869866,0,0,0.128051781184686,0.0545292212233116,0,0.0124275895067402,0,0,0.00805745753176355,0.0330798645564498,0,0.579122341033612,0.821700363961321
TCGA-C5-A2M2-01A-21R-A18M-07,0,0,0.418615847997137,0,0.197048911436856,0,0,0.0575777067504722,0,0.0261074377730942,0.13317684303104,0,0,0,0,0.00135926925907573,0,0.0237707160812681,0,0.1256287794424,0,0.0167144882286564,0.8,-0.00526453798709963,1.10677678747891
TCGA-FU-A23K-01A-11R-A16R-07,0,0.00891173094321337,0.455562834492225,0.11376932671782,0,0.0241670206375903,0,0.0944857767202539,0.027851010179585,0,0.038303586537412,0.0152618701449407,0,0,0.0439308425392324,0.13794829494208,0.00785147945183713,0.0127440944616602,0.0115786924299676,0,0,0.00763343980218237,0,0.680743798208717,0.768342935869869
TCGA-C5-A1BI-01B-11R-A13Y-07,0.0041919548944298,0,0.374227772585938,0.0398035849350023,0,0.102906108163088,0.0424358060778207,0.051723608199934,0.0114557070893737,0,0.0475058191433874,0.00253786834081053,0.134528952882993,0.0547456968743674,0.0530963332428398,0.0350693724031491,0.00933288417491658,0.03643853099195,0,0,0,0,0,0.616147292551085,0.818855373055062
TCGA-FU-A23L-01A-11R-A16R-07,0,0,0.253352620537037,0.107421195271057,0,0.193741535757834,0.0136648378336834,0.0260492030319734,0.0197350632288021,0,0.0780069741355029,0,0.00201460002997237,0,0.166790199301138,0.0754452486849577,0,0.037292636505024,0.0149830930912942,0,0,0.0115027925917243,0,0.608449101925323,0.798214748374137
TCGA-C5-A1MI-01A-11R-A14Y-07,0,0,0.446759525305113,0.151103055234297,0,0.144783459904577,0.0244322009816483,0,0.0169820412760732,0,0.0430702358050302,0,0,0.00509412788321907,0.0507980956172261,0.107914540418992,0.00896235837785647,0.00010035919596681,0,0,0,0,0.02,0.363893292489519,0.93579564335042
TCGA-EA-A3HU-01A-11R-A213-07,0,0.0162166336492009,0.525763033873693,0.0646134080687737,0,0.0367883170807726,0.0503491313756176,0.02800215562576,0,0,0.112248124244399,0,0,0,0.11007646879357,0.0424768700684692,0.000905681009737827,0,0.0123648031799908,0,0,0.00019537303001622,0,0.838010993619505,0.638240749092824
TCGA-EK-A2RC-01A-11R-A18M-07,0,0.00467892536830522,0.556991536944481,0.112567264088094,0,0.0780821559854702,0.011385089113541,0.0142007992395935,0.0158985075799979,0,0.0403250713631482,0,0,0,0.0301783979581691,0.0788871660952515,0.00375945423093335,0.0305214103334253,0,0,0,0.0225242216995898,0,0.792997788103137,0.685868587980746
TCGA-EK-A2RK-01A-11R-A18M-07,0,0.0676484837611855,0.103942281112999,0.00798848414199148,0,0.109025488812382,0.0423843617694549,0.0703533383943056,0,0,0.0796114248872775,0,0.0149594095934684,0.0237932785265227,0.341717832581159,0.0187470772968191,0.0766574859903077,0,0.0325767701555653,0,0,0.0105942829765618,0,0.658673595447343,0.753534804425315
TCGA-C5-A1MK-01A-11R-A14Y-07,0,0.0471315081684223,0.19701104679233,0.0323035740742045,0,0.192214339916802,0,0.0279836625916724,0,0,0.0849547389647223,0,0,0.00735611058725137,0.18042827272571,0.14899565932455,0,0.0360529765225453,0,0.0139896350007741,0,0.0315784753310149,0.12,0.192784342853938,1.02165940811293
TCGA-IR-A3LK-01A-12R-A213-07,0,0.0830093698548378,0.083311189569504,0,0,0.244085615036862,0.0195148595162746,0.0569527846852297,0,0,0.0278812137585523,0,0,0.0012296024745661,0.251348160927849,0.0731165166668145,0.0723504145893289,0,0.0730714000794732,0,0,0.0141288728407081,0.08,0.246747030144219,1.01149252400199
TCGA-Q1-A73S-01A-11R-A33Z-07,0,0.069969327902965,0.253889287014271,0.019598161327256,0.18637853013813,0,0,0.0177622019652738,0.0406251820746171,0,0,0.00670778505353951,0,0.104784783345688,0,0.101168990472333,0.0857775078432291,0.0489643800858397,0.0243202448872544,0,0.0378763918711904,0.00217722601841246,0.85,-0.0168060276049637,1.07891263079239
TCGA-C5-A2LZ-01A-11R-A213-07,0,0.042498412796498,0.641541085984595,0,0,0.0852409986730508,0.00575954357990324,0.0258345663121319,0.0127705777384614,0.00243073510653561,0.047241532044539,0,0,0,0.0500172256237239,0.0175607334687846,0.0124306690317877,0.0310127092103875,0,0,0.0035568941792665,0.0221043162503351,0,0.852794331524068,0.617269569419332
TCGA-Q1-A6DV-01A-11R-A32P-07,0,0.026613085880605,0.125654134165199,0.115131332663301,0,0.0844551933552386,0,0,0.0190948447111588,0,0.0471042776275515,0.0484529817023588,0.0192829238216925,0.0108535814739699,0.00417455698716219,0.0613901649951971,0.0483650370941532,0.057101490882366,0.294490378981625,0,0,0.0378360156584224,0.56,0.0439145579903753,1.03836803332574
TCGA-EA-A410-01A-11R-A32Y-07,0.00974806527729965,0,0.173900561124776,0.143275028325754,0,0.0285845734831846,0.063325347591354,0.0346916837260932,0.0197773837444493,0,0.0382548102455697,0.00711774079756732,0,0.259039347123504,0.106489408336827,0.0695379640899639,0.0113027818191495,0,0.0263019640065252,0,0,0.00865334030798271,0.03,0.342458093406367,0.944782366648581
TCGA-EK-A2R8-01A-21R-A18M-07,0,0.0906889922674612,0.137663529771069,0.0202747065076439,0,0.215018774210332,0.0525407383627162,0.0557049892962427,0,0,0.0621758823584972,0,0,0.0541430937466735,0.195933450022509,0.0095425554024723,0.0184731945616225,0,0.0356652902612922,0,0,0.0521748032314674,0.02,0.407996896572497,0.914624611256774
TCGA-HG-A2PA-01A-11R-A213-07,0,0.102038937617721,0.228401899608489,0.0344115481592049,0,0.167170268253641,0.045959762211621,0.0142176315674096,0,0,0.114524485599855,0,0.012904022901706,0.051286987803551,0.0411386034221541,0,0.0419087631864212,0.10313375677522,0,0.0288745483199983,0.00644368861312782,0.00758509595988089,0.03,0.328229903167365,0.946398560884728
TCGA-C5-A1M7-01A-11R-A13Y-07,0,0.0784853803437393,0.251946041219917,0.015382101888933,0,0.189571135033971,0.0602316240588119,0,0,0,0.106191992401318,0,0.0573473111106897,0.0290627286885789,0.0680884707326132,0.0341144762970485,0.00701527698157879,0.0338925307222143,0.0439854835709174,0,0,0.0246854469496683,0.04,0.29845162925201,0.957014182758543
TCGA-C5-A7CG-01A-11R-A32P-07,0.00457076512404307,0,0.239406302922306,0.216005379744287,0,0.145770543811535,0.0117066160564736,0.0629186483012513,0.0231401945549691,0,0.051261560449455,0,0,0.00300698771259678,0.173028479003782,0.0573511152822241,0.0118334070370772,0,0,0,0,0,0,0.575594215513588,0.816946733535197
TCGA-EX-A3L1-01A-11R-A32Y-07,0,0.00416319781812723,0.383858201523458,0.013104672530472,0,0.0512019147323666,0,0.000662793929682177,0,0,0.0315246760060968,0,0,0.299995622715852,0.00391152798404438,0.076575322121389,0,0.016659587422461,0,0.0278660384933791,0.0288058985938171,0.0616705461288543,0,0.627301746958142,0.795195757898455
TCGA-LP-A4AV-01A-11R-A32Y-07,0.00495903448984731,0,0.79425657109022,0.0515765209066932,0,0,0,0.00668378319663943,0,0,0,0.0235587328605757,0,0.0064314055236771,0.0107182477830653,0.0403708472575909,0.00405310014465739,0.0144006923412416,0.0181390259078673,0,0,0.0248520384979252,0,0.964522413994933,0.455069898694904
TCGA-MY-A5BE-01A-21R-A26T-07,0.0218854135241983,0,0.619924977313219,0.130108118404151,0,0.0202248858253747,0.011523539505469,0.0552657096915626,0,0,0.0163895661681192,0,0,0,0.0808084283926502,0.0328023031533759,0.0105320307194317,0,0,0,0,0.000535027302448879,0,0.926386669937335,0.544643219612658
TCGA-IR-A3LH-01A-21R-A213-07,0,0,0.474824084382305,0.096925339626781,0,0.0481155508443889,0,0.0307485775130744,0.00376346843578979,0,0.029482971374104,0,0,0.0965387808127742,0.108219365603064,0.0821410221179951,0,0,0.0238760652888974,0,0,0.00536477400082701,0,0.666073553480187,0.772638343426863
TCGA-C5-A7CJ-01A-11R-A32P-07,0.00356273287649867,0,0.050461161341466,0.0789071955568974,0,0.270316290485359,0.0378003275664216,0,0,0,0.148192620587775,0,0.0188275210601338,0.0174440779733175,0.0720556202016329,0.119136185715639,0.0842293477916701,0.0452244732226471,0.0394361550903144,0.000813548027674078,0,0.013592742502554,0.03,0.342336677281251,0.944989414564484
TCGA-Q1-A5R1-01A-11R-A28H-07,0,0,0.431659987853082,0.0711898879667208,0,0.172390622134142,0.00196086528376538,0,0.0281436183305651,0,0.0670767735189151,0,0,0,0.0197604000440658,0.10667405982857,0.0101564557053586,0.0496748835862394,0.0224709276828349,0.0128906007674058,0,0.00595091729833516,0.65,0.0250663436171145,1.0793488035665
TCGA-C5-A1M6-01A-11R-A13Y-07,0,0,0.359965737267824,0.0219490299571478,0.0281672687420964,0,0,0.0288336919081796,0.0437731596248676,0,0.0815921864996694,0,0,0.206722006065927,0.00244613625341827,0.0414100787661432,0,0.0469644023767213,0,0.115961550349169,0.0175402150261457,0.00467453716269074,0.34,0.0987391031133126,1.05340244361309
TCGA-C5-A2M1-01A-11R-A18M-07,0,0,0.109890683811683,0.12258435289108,0,0.212133141648375,0,0.150778895319337,0,0,0.0166444316404643,0.0163163245097401,0,0,0.165998925864297,0.134064627306707,0,0,0.0715886170083159,0,0,0,0.02,0.406300078853534,0.919000396158114
TCGA-EA-A411-01A-11R-A24H-07,0,0.0273918471233326,0.574856158944966,0.0460750549697906,0,0.0562425446368898,0.00265293676251001,0.0251054103165864,0,0,0.0118653383287575,0.000516064749446611,0,0.0642967264896401,0.0121695782293041,0.112383035905621,0.00669396000009632,0.0496551287987593,0.00386272372085586,0,0,0.00623349102344402,0,0.657063489795566,0.777054116915603
TCGA-C5-A1BN-01B-11R-A14Y-07,0,0.0174196044533145,0.121131312335076,0,0.00805414946985656,0.101353569653008,0,0,0,0,0.0187815429314144,0.0558621947855511,0,0.40300476711977,0.0680395632844209,0.101728355562717,0,0.0335220955267094,0.0643437253383713,0,0,0.00675911953979083,0.02,0.380082037634986,0.936191399528449
TCGA-EA-A1QT-01A-11R-A14Y-07,0,0.0331308887563604,0.0579797396051534,0.0708862703783518,0,0.197830385230054,0.034250749814539,0.0883357401009997,0,0,0.0255344506817295,0.0305359863225356,0.039857413514991,0.0102386276295509,0.179356887633777,0.143985330565844,0.0163952129165203,0.00277542120864865,0.0683546885369874,0,0,0.00055220710395732,0.03,0.350844407356984,0.944960649927311
TCGA-FU-A57G-01A-11R-A26T-07,0,0,0.114337906781419,0.0183166690856245,0,0.230261161468524,0,0.0156802175812815,0.0426382656688998,0,0.0514600515463056,0,0,0.143238945346785,0.0783712820775172,0.256927535420567,0,0,0,0.0179044248770188,0,0.0308635401460578,0.54,0.0520157255716029,1.07157936220958
TCGA-EK-A2RE-01A-11R-A18M-07,0,0.0742125627256947,0.00583761670585085,0,0.0722298274722085,0.133048005849951,0,0,0,0,0.0627389018872604,0,0,0.449298580549766,0.0198873882067937,0,0.0247962602705375,0.0624283390537617,0,0.0531153813493326,0,0.0424071359288436,0.14,0.170118445462095,1.05835573670955
TCGA-EA-A3QD-01A-32R-A22U-07,0,0.00295073372512456,0.187328839548633,0.208400010463059,0,0.133434818058517,0.0145985463152858,0.0344854629722966,0.0678314716122482,0,0.0477559177150553,0,0.012431228033024,0,0.157281365300614,0.111274852485089,0.00812777880938132,0,0.0096084333129506,0,0,0.00449054164872057,0,0.764601236035842,0.689907183821743
TCGA-EK-A2RA-01A-11R-A18M-07,0,0.0223210419030045,0.0284386753055909,0.185127180728026,0,0.0924373303292533,0.0172091898369,0.07468117928084,0.0367026538632687,0,0.0330946307321218,0.0233553149525854,0.00743854812601942,0,0.206799438254159,0.102858047275981,0.0632043333926618,0.00650369935683012,0.0937124166179237,0,0,0.00611632004483434,0,0.535405191086781,0.843970836834606
TCGA-EA-A6QX-01A-12R-A33Z-07,0,0.00541665452801445,0.736111703936543,0.000818431574380135,0,0.0371209611531787,0,0.0371544617383196,0.00957750236002452,0.011826365843628,0,0.0214025359691501,0.00862641031226984,0.00718061434108366,0.0085054543789039,0.0190942056697399,0,0.077433010052109,0,0,0.0067526418771519,0.0129790462655034,0,0.855650921869887,0.595405598024446
TCGA-C5-A1M9-01A-11R-A13Y-07,0,0,0.0401861966596907,0.0334837458736813,0,0,0.00151875731900804,0.0505870400830828,0.0964255330740111,0,0,0.0639605471462789,0.127229227719433,0.270167787701235,0.129803309200905,0,0.00722262280418629,0.0061168347592606,0.141573131042809,0,0.0317252666164185,0,0.14,0.171140533980447,1.02051524856523
TCGA-FU-A3EO-01A-11R-A213-07,0,0,0.223901588148222,0.099078577614449,0,0.0211159000293182,0,0.0125770019365771,0.0713514968059789,0,0,0.0458707093603853,0.00922783755196167,0,0,0.233475316428351,0.0430947088424355,0.0737552447164172,0.138581333926719,0,0.00529739011622936,0.0226728945229551,0.22,0.131260836638396,1.01433985450653
TCGA-JW-A5VK-01A-11R-A28H-07,0,0.00313888030692874,0.876718959927397,0.0129491043053784,0.00981407167721368,0,0,0,0.00129546212301567,0,0,0.010579057993979,0.0375814551354177,0.013507572807833,0,0.000263908027972682,0.00771388601187773,0.00165840530584351,0.0134336631007474,0,0,0.0113455732763953,0,0.942990455469477,0.454036929624478
TCGA-EK-A2RM-01A-21R-A18M-07,0,0,0.18371240271968,0.0078973414897946,0,0.047184022225293,0,0.022771874067962,0.0469193596967232,0,0.0590115905075842,0,0.00832998362261809,0.00268668189954199,0,0.0716247782919971,0,0.450092840832138,0,0.0909166816321178,0,0.00885244301455039,0.01,0.446739994722098,0.906041193896768
TCGA-EK-A3GM-01A-11R-A213-07,0,0.0302477046778373,0.198514177703259,0.0144567594419297,0,0.207426202222429,0,0,0.0947619567138211,0,0,0.165998979672529,0,0.0733176575248229,0.0603104268328361,0.0617197721656213,0,0.00173112141366184,0.0815424996959827,0,0,0.00997274193526943,0.65,0.0220908822719685,1.10058115310058
TCGA-EA-A44S-01A-12R-A26T-07,0,0.0814568634306751,0.269442553115384,0.0729142505222444,0,0.0313313980776963,0.0214613574198738,0.0481874935278927,0.0141444715961382,0,0.0625169076405087,0,0.0150204562596233,0.0754775993594221,0.034006644646741,0.206754386885109,0.0216665606538367,0.00445940861840357,0.0288261279280617,0,0,0.0123335203183886,0.03,0.307298357384701,0.953705517355449
TCGA-EK-A2RJ-01A-11R-A18M-07,0.00380341923024942,0,0.646159512089531,0.0612874031602975,0,0.051330689761215,0.0315658372180393,0.0259164610744762,0,0,0.0179392406744066,0.0142413315784398,0,0,0.0511577735233134,0.0449738219758313,0,0,0.0329399840645162,0,0,0.0186845256496839,0,0.868460717266381,0.609382171067212
TCGA-FU-A3NI-01A-11R-A21T-07,0,0,0.170675057505374,0.0179417309274908,0,0.319141263973082,0,0,0,0,0.0778534541993029,0,0,0,0.113390368828982,0.262267291550879,0.0195784040121606,0,0.014560960443489,0,0.00459146855924015,0,0.0600000000000001,0.257467796420283,0.981273886619933
TCGA-Q1-A73R-01A-11R-A33Z-07,0,0,0.29696369388262,0,0,0.218561969952923,0,0.0247079776085287,0.00420517553763594,0,0.0154788005271815,0.0503176972060554,0,0,0.201060306684415,0,0.0133984113509461,0,0.170208335182201,0,0.00112925484520155,0.00396837722229116,0.54,0.0518667696764972,1.09025757266516
TCGA-EA-A4BA-01A-21R-A26T-07,0,0.157673969181874,0.197488158004815,0,0.0240065059785719,0,0.0141487012589536,0.00755094235306208,0.034120349616232,0,0.0762965930519599,0,0,0.302423645373686,0,0.0626709890524436,0.0115092487337655,0,0.100631807210558,0,0.011479090184078,0,0.78,0.00309064338547315,1.09022612722787
TCGA-EA-A3QE-01A-21R-A21T-07,0,0.0330397502475615,0.033642908387163,0.119623306138166,0,0.214311172332995,0.0841972751872607,0.0153728421475821,0.016827320545304,0,0.128792489993932,0,0.0248962469704635,0.00589362912898895,0.209709862689499,0.0116895559592708,0.014602174172447,0.0177086849678082,0.0373788541514861,0,0,0.0323139269800727,0,0.487479098435858,0.878746342711034
TCGA-FU-A5XV-01A-11R-A28H-07,0,0,0.539966330209939,0.0530493830007089,0,0.0311836676277746,0.0313880688533988,0.0274136675086647,0,0,0.0386651276022618,0,0.0794448526670301,0.0344857158568066,0,0.0144926654460262,0.00646234373715822,0.0817217980883187,0.0617263794019125,0,0,0,0.17,0.156414896742731,1.03202763808664
TCGA-C5-A1ME-01A-11R-A13Y-07,0,0,0.544964745394811,0.172087144034995,0,0.011378871316068,0,0,0.0526017452477262,0,0.000135709532597303,0.0361729712353586,0,0.00110082186532921,0,0.103252891419195,0.000398793318804112,0.0248893625346829,0.00650106367148808,0,0,0.0465158804289446,0,0.489785895183807,0.872785772786413
TCGA-JX-A5QV-01A-22R-A28H-07,0,0.0427367462770464,0.319870188245557,0.118892275868675,0,0.0980555215606565,0.0253693668778505,0.0434868839520338,0,0,0.0460734075779308,0,0,0.026184949432561,0.0750658212578736,0.10962820484752,0.0613023644880389,0,0,0,0.0131818583120611,0.0201524113021963,0.01,0.448823779869764,0.893421906709836
TCGA-C5-A3HE-01A-21R-A22U-07,0,0,0.636264317994905,0.12907407292267,0,0.0578996392623465,0.00253298374491957,0.0270085622446646,0.0256911447686861,0,0.0075042914349256,0.0379611308280679,0,0,0.0165387602051396,0.0321193806598973,0.00732252242517481,0.00173647501076237,0.000687098871933522,0,0,0.0176596196259074,0,0.844526554171117,0.621220108552294
TCGA-RA-A741-01A-11R-A33Z-07,0,0,0.577669753141761,0.0787788710525147,0,0.0546468805400253,0,0.0460024342450628,0.00251433268953703,0,0.00674975508975212,0.0209065697583271,0,0,0.042217934311839,0.121000799524742,0.0152397985893875,0.0130786080143833,0.0104605699265408,0,0,0.0107336931161272,0,0.828417104607294,0.660218245446287
TCGA-C5-A2LX-01A-11R-A18M-07,0,0.00243655940672096,0.608138185821119,0.10718342184087,0,0.025295823537143,0.0053219116381036,0.049441028326181,0.0206446194922593,0,0,0.0220968005903568,0,0.0152925759942811,0.017499489958808,0.0353669093462223,0.0330546308820822,0.00332344326079916,0.044052108847104,0,0,0.0108524910579502,0,0.897574441418608,0.597709421539955
TCGA-DS-A5RQ-01A-11R-A28H-07,0,0.0105728089503457,0.112833883940925,0.119354143046494,0,0.0795883277941381,0.0240186976507987,0.0227425568179019,0.0396639648987755,0,0.018134102753956,0.00723356034644796,0.141863318601859,0.011506418846654,0.193839672116973,0.0712993879112074,0.0431609193752446,0.00218591727438368,0.102002319673894,0,0,0,0.04,0.285137548857163,0.971317043666607
TCGA-C5-A7CL-01A-11R-A32P-07,0,0.0159917619054372,0.0575734386530141,0.023284421645649,0,0.189043640798456,0.0136836572482819,0.00812781296520957,0,0,0.10564458268571,0,0.053139718946446,0.0931074071960342,0.00827709908992205,0.0665070235493109,0,0.238068467309729,0.0118850311943685,0.0202000988389254,0,0.0954658379735067,0.12,0.19194327082776,1.01230327787949
TCGA-EK-A2RO-01A-11R-A18M-07,0,0,0.00918401936859762,0,0,0.280501822415538,0,0.0426438080134724,0,0,0.0754032699273153,0.0522529673987918,0.00970322806915834,0.0866048389407255,0.131886794147559,0.177059186100948,0.0626805246681976,0,0.0683805084707616,0,0,0.00369903247893541,0.7,0.0140159918526613,1.10059367943665
TCGA-C5-A1BJ-01A-11R-A13Y-07,0,0.0483637129777258,0.431537818318472,0.0210973745131941,0,0.152879197847,0.0354892883296627,0,0,0,0.104512466678668,0,0,0.00384107725728021,0.0420019705159779,0.0474627494347287,0.0320694227767562,0.0241982346956092,0,0.0155011159102881,0.0188961911299329,0.022149379614704,0.04,0.292945303203855,0.96586757754388
TCGA-EA-A78R-01A-11R-A32P-07,0,0.0112250996229781,0.406712800381963,0.0500594289082162,0,0.0135622200885336,0.0200977050377263,0.0404344272416301,0,0,0.0149537160187901,0.00591589899273354,0.0274629834499286,0.0247856671017408,0.15143280063296,0.0946844186075722,0.0112398769714865,0.0636714600603775,0.0600033845264121,0,0,0.00375811235695099,0,0.716500841464798,0.737929423413891
TCGA-DG-A2KJ-01A-11R-A32Y-07,0,0.00166918169831513,0.742928190945864,0.0272743794638284,0.00995813330655669,0,0,0.0395155074276531,0.00188614842867339,0,0,0.0253912085701102,0,0.0502785473679587,0.0090886365874229,0.0444317198543189,0,0,0.033182791392414,0,0,0.0143955549568844,0,0.929142064079592,0.522366731100525
TCGA-FU-A2QG-01A-11R-A18M-07,0,0.15631948892579,0.104482978187344,0,0,0.235915043032989,0.0110828702634923,0.0103851380926604,0,0,0.124453071256792,0.0364324745113591,0,0.0366942226659533,0.119009052097762,0,0.100294119192183,0.0440020200307512,0,0,0.0209295217429229,0,0.16,0.157536246934205,1.03146690114958
TCGA-EK-A3GK-01A-11R-A213-07,0,0.028801071169543,0.158419669708222,0.127322413300183,0,0.243553994060195,0.00626099994905986,0.0358502431090241,0.103805160794618,0,0.11185339106378,0,0,0.030311577887477,0.0976405068833523,0.0517752893324693,0,0.00440568274207629,0,0,0,0,0.52,0.0547291778541959,1.10586163003677
TCGA-Q1-A73O-01A-11R-A32P-07,0.00287018641887458,0,0.877133410060349,0.00859286509856748,0.0070755827466276,0,0,0.00585615889347307,0.000314825406908426,0,0.00957135946853163,0.00549934604629916,0,0,0.0536449894613588,0,0.0023458484977717,0,0.00215229065005395,0,0,0.0249431372511845,0,0.963456404127152,0.411804604834371
TCGA-C5-A7CH-01A-11R-A33Z-07,0,0.0113839850931246,0.0371197626082056,0.0375319332599171,0,0.0167417383281678,0.0153467279279334,0.0350743223031064,0.0247377794572848,0,0.0171439598384749,0,0,0.589145836606968,0.0963158387169407,0.0558632587274567,0.0013911615878556,0.0216860900231163,0.0182229578129715,0,0,0.0222946477084765,0,0.597578104359726,0.804542393340354
TCGA-C5-A1BM-01A-11R-A13Y-07,0,0.0187674531346056,0.497530129729831,0.0212755154114549,0,0.000910932359471686,0.00991652259537582,0.0336066806720829,0.00452228196305546,0,0.00946538514595935,0.00580132775099237,0.0483685605584181,0.00853355806538134,0.184181967294794,0.0499838647009239,0.0427891107774102,0,0.0623077484411893,0,0,0.00203896139905428,0,0.668499932830913,0.75863589739996
TCGA-C5-A7CM-01A-11R-A33Z-07,0,0,0.664994661674553,0,0,0.131085868461008,0,0.0140381357095389,0,0,0.0498543858383702,0.0179327791118828,0,0.0861493513658799,0,0,0,0.0211427144578911,0,0,0.0148021033808761,0,0.02,0.361699779171013,0.953084791763521
TCGA-EK-A2R7-01A-11R-A18M-07,0,0.0108266597011156,0.671569283425721,0.0905934227201971,0,0.0473268958614158,0,0.0226184223572377,0,0,0.0282792393323421,0.00514035757349973,0.000715231655592236,0,0.0425840013472465,0.0568433229404487,0.0210920403179747,0.0017560591751391,0,0,0,0.000655063592069271,0,0.51223150775071,0.86256960437902
TCGA-EK-A2GZ-01A-11R-A180-07,0,0.207746925379896,0.0774325441889956,0,0,0.113622371830231,0.0517088854900635,0.0445673223824923,0,0,0.161614614532434,0,0,0.0405006698234258,0.060006867950659,0.0214306254790428,0.0552656341472409,0.0480757515397038,0,0.0923365286413463,0.0104692558874162,0.0152220027270532,0.23,0.128533053145561,1.03087866432409
TCGA-C5-A7UE-01A-11R-A33Z-07,0,0.0804590160668981,0.0297933278931313,0.0711650335905854,0.0799840236465032,0.123991678856858,0.0274669530353134,0,0.00988164280976762,0,0.0688150362483274,0.00546227978477571,0.20969000472684,0.0200329328038894,0.00340390384900557,0.0366662728524539,0.0420400086130238,0.0490304915618125,0.142117393660815,0,0,0,0.21,0.137979506849139,1.0098884656569
TCGA-DS-A0VL-01A-21R-A10U-07,0,0.014998609051186,0.165332513001318,0.0778096192769881,0,0.170209347785084,0.0435753588613689,0.0613530220268542,0.0133949809566145,0,0.0997059101010274,0,0,0.00842158882450743,0.212398401679961,0.0674461648338383,0.00942046924342401,0.00678287256998483,0.0456284305809754,0,0,0.00352271120686753,0.01,0.463175958818374,0.888031918922698
