Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-C5-A3HE-01A-21R-A22U-07,0,0,0.63622889997256,0.129109188645476,0,0.0578468958467131,0.00247863458824748,0.0270664783510116,0.025702773925882,0,0.00743296217581178,0.0379318619979881,0,0,0.0165536433318831,0.0319994757759517,0.00744567396073227,0.00169589813928768,0.000759978025302403,0,0,0.0177476352631531,0,0.844525978870222,0.621248067617046
TCGA-RA-A741-01A-11R-A33Z-07,0,0,0.579153679879583,0.0789464721951556,0,0.0543068712623763,0,0.0462492920756711,0.00260806397151249,0,0.0065074976205626,0.0211652652505444,0,0,0.0423081285132694,0.120256693223796,0.0144591241313307,0.0131149947453768,0.0103122009293189,0,0,0.0106117162015034,0,0.828549616134052,0.659620384861029
TCGA-C5-A2LX-01A-11R-A18M-07,0,0.00235408988536174,0.606513783978176,0.107326398722131,0,0.0266240986507628,0.00472732058134535,0.0497147453038861,0.0208477061982999,0,0,0.0222505404476456,0,0.0156848744578499,0.0180250545135959,0.0346223663910455,0.0331208015287828,0.00331056406553525,0.044036005322378,0,0,0.0108416499532039,0,0.897325345751282,0.598263547041831
TCGA-DS-A5RQ-01A-11R-A28H-07,0,0.0102794864049386,0.112864176702192,0.11973175820518,0,0.0793790961072397,0.0238530633990173,0.0222057763780422,0.0404222009967246,0,0.0180872986797522,0.00729718826814773,0.141176565090973,0.0112575829993201,0.193923062882126,0.0714268521152938,0.042665781873821,0.002093402899864,0.10327126097917,0,0,6.54460181979468e-05,0.04,0.284896832051064,0.971455735428158
TCGA-DS-A1O9-01A-11R-A14Y-07,0,0.0412015701536471,0.0777875503453382,0.0395662928682682,0,0.111481964038574,0.0192843569970702,0.0471490938155116,0.0122627281745335,0,0.0516104742445005,0,0.0236191584525864,0,0.34605664203344,0.13789116325816,0.0309387889729433,0,0.0586101004359292,0,0,0.00254011620949795,0,0.711055623331589,0.704883225505981
TCGA-C5-A7CL-01A-11R-A32P-07,0,0.0153063176650049,0.0574201733852261,0.0235201506409236,0,0.187129791802233,0.0133541677928311,0.00810106317489328,0,0,0.107174738074267,0,0.0529134936429549,0.0929352973040636,0.00832678225585401,0.066996311994927,0,0.238633116708013,0.0117665341050548,0.0204413951696434,0,0.0959806662841103,0.1,0.191784025043296,1.01256081056354
TCGA-EK-A2RO-01A-11R-A18M-07,0,0,0.00878007644579603,0,0,0.275524426828806,0,0.0432000509357349,0,0,0.0563454004147198,0.0691586421765574,0.00807789007625274,0.0910007226694283,0.131081937555331,0.172539592075308,0.0610356002611307,0,0.079769072814436,0,0,0.00348658774649859,0.65,0.0139134784040462,1.10070689789209
TCGA-C5-A1BJ-01A-11R-A13Y-07,0,0.0483315181189317,0.431713165266439,0.0211728589934383,0,0.152959316464146,0.0350339239208419,0,0,0,0.105007371588667,0,0,0.00369006655896892,0.0419594113750554,0.0475544997298887,0.031893326842901,0.0241889971775424,0,0.0156419316812236,0.0187984570242944,0.0220551552576622,0.04,0.292689840435826,0.966017205172174
TCGA-EA-A78R-01A-11R-A32P-07,0,0.0111762883943135,0.406224727694912,0.0501022642070769,0,0.0134896475065626,0.0200198332574183,0.040442359219411,0.00021530584171573,0,0.0147187123180519,0.00617626384494994,0.0275719924935493,0.0248319530135173,0.151203148051978,0.0945066637437152,0.0112819752103228,0.0638082891795979,0.0603965616746534,0,0,0.00383401434825449,0,0.716352358378497,0.738156625491684
TCGA-DS-A7WI-01A-12R-A352-07,0,0.0113861152034812,0.243550125414802,0.017371592923472,0,0.121467366313126,0,0.0207182609096192,0.0432027860193672,0,0,0.183054533459932,0.0216839035324295,0,0.0190115372359683,0.143407527619309,0.00742493613035482,0.00915241414468388,0.144221281961227,0,0,0.0143476191322275,0.02,0.335896911101394,0.947223506154032
TCGA-MY-A913-01A-11R-A37O-07,0,0.0300565925913145,0.242706553043276,0.0696019216199857,0,0.0745587198980415,0.00209974881911501,0.0515911808880117,0.00555333361961869,0,0.038448315148937,0.024442667863732,0,0.135949106192948,0.102757236429319,0.0794607073814757,0,0.0848832954842509,0.0434049011661488,0,0,0.0144857198538249,0.02,0.364212941321129,0.93168251406437
TCGA-DG-A2KJ-01A-11R-A32Y-07,0,0.00180499464189946,0.74361982740264,0.0272057536212333,0.00959614447865723,0,0,0.0391438308035708,0.00222325368872529,0,0,0.0253541084796731,0,0.0503031838052671,0.00904154283462494,0.04447775438013,0,0,0.0328955630626823,0,0,0.0143340428008964,0,0.929162615926035,0.52202144042263
TCGA-FU-A2QG-01A-11R-A18M-07,0,0.157005599797204,0.104612042522885,0,0,0.234659371939427,0.0113148040720455,0.0101896798028384,0,0,0.123830043607027,0.0367512736318439,0,0.0368063390964963,0.118533042223813,0,0.100293323983425,0.0441041892231778,0,0,0.0219002900998169,0,0.13,0.15723345287981,1.03135149831815
TCGA-EK-A3GK-01A-11R-A213-07,0,0.0284734365175462,0.158824720963377,0.127855133027137,0,0.24413707047751,0.00636085620866471,0.0351980967158616,0.104883128468234,0,0.110932947596161,0,0,0.0304982334167965,0.0981182641001916,0.0503145048349416,0,0.00440360767357791,0,0,0,0,0.45,0.0545935742528347,1.10628233600313
TCGA-Q1-A73O-01A-11R-A32P-07,0.00284460376815697,0,0.87728178263856,0.00854857179813511,0.00763767077428835,0,0,0.0056034514351209,9.58676325441082e-05,0,0.00945357387302864,0.00535197816256617,0,0,0.0536732786564777,0,0.00227496245760121,0,0.00233764306760813,0,0,0.0248966157359129,0,0.963467172216259,0.411773734596166
TCGA-C5-A7CH-01A-11R-A33Z-07,0,0.0109736847324869,0.0370087786410738,0.0378467971647051,0,0.012184586031625,0.0145540354157384,0.034496261833801,0.0260211641393339,0,0.0138976385717592,0,0,0.59159233298021,0.0974112843229462,0.0567189841142468,0.0013573983093817,0.0217332173032941,0.0224408435459131,0,0,0.0217629928934853,0,0.598803844465834,0.803812337580325
TCGA-C5-A1BM-01A-11R-A13Y-07,0,0.0186806002656347,0.497991165361912,0.0213346715170526,0,0.000650971199844945,0.00969919048354924,0.0335059880881085,0.00461548434547298,0,0.00939609337030214,0.00586865441208615,0.0492072791315011,0.00875735975983549,0.184409365346503,0.0496944732682977,0.0425690854934961,0,0.0622450162897166,0,0,0.00137460166668689,0,0.668554252319819,0.758508186502567
TCGA-C5-A7CM-01A-11R-A33Z-07,0,0,0.665309990181367,0,0,0.130731882791655,0,0.0133734564765747,0,0,0.0554219521326172,0.0132788713920577,0,0.0856514334435413,0,0,0,0.0209853514141888,0,0,0.0131894007966923,0.00205766137130563,0.02,0.361894918762036,0.952953669711189
TCGA-EK-A2R7-01A-11R-A18M-07,0,0.0105216888948896,0.673358858934558,0.0907623272327503,0,0.0475424162228275,0,0.0224505756360403,0,0,0.0282863053717829,0.00510674922514988,0.000724414380249689,0,0.0426226474492816,0.0547705800433637,0.0217554320354646,0.00151976284053358,0,0,0,0.000578241733107727,0,0.512358722431418,0.862552431613851
TCGA-EK-A2GZ-01A-11R-A180-07,0,0.207987162197783,0.0777873040875529,0,0,0.114146285379597,0.0496352537810123,0.0463259356662137,0,0,0.161526453168842,0,0,0.0409251896382606,0.060245394010675,0.0207513105825844,0.0548367261434078,0.0481812692514761,0,0.0928362449872355,0.00989002096626008,0.0149254501390993,0.21,0.128280087315418,1.03109462527384
TCGA-VS-A8EK-01A-12R-A37O-07,0,0.0260874603525062,0.279308150139936,0.0633350726973067,0,0.102284231725364,0,0.027531197172935,0.0462029684645033,0,0.0841983389654769,0.00515691913677002,0.00532658855176005,0.0234922551490976,0.0299440940204706,0.143864280739513,0,0.108206095573508,0.0360917784689614,0,0,0.0189705688418908,0.24,0.110101913427601,1.03299254570011
TCGA-DS-A7WH-01A-22R-A352-07,0,0,0.555112352700275,0.0273537671656796,0.0779254462924208,0.062728958005808,0.0141968073026107,0,0,0,0.0773212527754415,0,0,0,0,0.0655850488046629,0,0.0494937956729916,0,0.0351785049640102,0.0210061774662561,0.0140978888498438,0.03,0.332410758556519,0.955319589193169
TCGA-ZJ-A8QR-01A-11R-A37O-07,0,0.0173890018614253,0.188972181625817,0.0294864046442689,0,0.102589720756595,0,0.0203538581305343,0.028456622751064,0,0.0308604425834705,0.0374634100051426,0.126089186451695,0.151515399652511,0.0249130845159287,0.0240324878530557,0.0410175102792949,0.0485783909573997,0.102384298911732,0,0,0.0258979990200653,0.28,0.0926394930708306,1.02536864137176
TCGA-C5-A7UE-01A-11R-A33Z-07,0,0.0801416433193766,0.0300530185312483,0.0693510541434292,0.0766471592314982,0.132871034504678,0.0233181715608635,0,0.0102919743347876,0,0.0735043302151048,0.00295833444749596,0.210324141035267,0.0184585491800883,0.0034099438794765,0.0390043256013632,0.0418160188196009,0.0495551239323161,0.138295177263406,0,0,0,0.17,0.137916901885038,1.01027543421142
TCGA-DS-A0VL-01A-21R-A10U-07,0,0.014193690110885,0.165459469683765,0.0753062875310722,0,0.172133970025875,0.0436654194875544,0.0621072479740268,0.0128126015503924,0,0.0995129413658269,0,0,0.00814062628081265,0.212728703551639,0.0684364511388222,0.00915507961260145,0.00677045570389171,0.0458755343108348,0,0,0.00370152167200018,0.01,0.463401952734121,0.887878209159515
TCGA-ZJ-AAXU-01A-11R-A42T-07,0.000762251155710103,0,0.584832031587834,0.0434100682893922,0,0.0846812213985976,0,0.0679823381347896,0.00265356596039853,0,0.0538909111678988,0,0.01741545251919,0.021325001205526,0.0472510848133114,0,0.0207699883810828,0.0229040301558016,0.00559835761643323,0.0154994663866406,0,0.0110242312273935,0,0.71749984364083,0.733049184926131
TCGA-EK-A3GJ-01A-21R-A213-07,0,0.0782174542334619,0.0270432986724476,0.0482892042400303,0,0.199685728301724,0.0692835709569395,0.0252590364387394,0,0,0.11176580601601,0,0,0.00873552464467483,0.281522252603485,0.0299472406471095,0.0631514030911543,0,0.0479278436487656,0,0,0.00917163650545819,0,0.507898576320072,0.868833093724728
TCGA-LP-A4AU-01A-32R-A32Y-07,0,0,0.321758194892833,0.131398488592125,0,0.0972792084358502,0.0313347356840806,0.0205187463368023,0.00207918830152127,0,0.0995743657000277,0,0.0193992791300112,0.0158966685898109,0.114723943876055,0.0108247287909816,0,0.0768909544632838,0.0355313964827953,0,0,0.0227901007238215,0.02,0.361086669535252,0.936719544777966
TCGA-C5-A7XC-01A-11R-A38B-07,0,0.0182745477934252,0.121599909674978,0,0,0.245263129146478,0.00461473783904036,0,0.00589160407541599,0,0.156185688287062,0.0359949110284579,0.0303299869679714,0.0282188161137506,0.0317113079368942,0.0921486331155973,0.0450089813728746,0.0763950496415178,0.108362697006536,0,0,0,0.0600000000000001,0.232510802735791,0.988722131459624
TCGA-C5-A2LY-01A-31R-A18M-07,0,0.00544817534562087,0.350580058552678,0.158345772363294,0,0.0250288281007357,0.0161246374650779,0.069059184948593,0.00343348320779899,0,0.0155611119299774,0.0281523639422713,0,0.00437083322902247,0.117785625103341,0.108905766647548,0.0401521906144087,0,0.0461660157126991,0,0,0.0108859528369335,0,0.751632544453371,0.730155691105787
TCGA-ZJ-AAXA-01A-11R-A42T-07,0,0.115165804630171,0.0640521722747213,0,0.120123691925088,0,0,0.0068550310760594,0.0188581589412696,0,0,0.0267179570600447,0,0,0,0.433640475824905,0.111771848983073,0.0392434620391988,0.0515740942301952,0,0,0.011997303015273,0.54,0.0277695404092865,1.0690152345122
TCGA-C5-A1BQ-01C-11R-A213-07,0,0,0.306800598420632,0.216869487169391,0,0.110686155483635,0.0171686311389686,0.0615426113508458,0.0239646774530721,0,0.0714571711319878,0.00605514410229575,0.0130122148925883,0,0.0786444587489595,0.0906768643678431,0,0,0,0.000348997015053888,0,0.00277298872472724,0,0.516454521610693,0.854963025859571
TCGA-C5-A901-01A-11R-A37O-07,0,0,0.308476402414598,0,0.110929127326725,0.116749496645362,0,0,0,0,0.112150854526493,0,0,0.0801766482866749,0,0.1421331599023,0.0138060038532888,0.0670474941321424,0.0218424085044839,0,0.0108300831463575,0.0158583212615746,0.35,0.0792003214624281,1.04593699109611
TCGA-IR-A3LB-01A-11R-A24H-07,0,0,0.223399556282041,0,0,0.304218008893737,0,0.0692635594571342,0.0185282501843389,0,0.0920669272969684,0,0,0.0835308790069148,0.161247626812887,0.0139345536381774,0,0.0192876105882457,0,0.0081530878126298,0.00636994002692491,0,0.14,0.144089031193374,1.05297156989359
TCGA-C5-A8XJ-01A-11R-A37O-07,0,0,0.443313694621578,0.0119968107418978,0,0.181913602711011,0.0233291757778844,0.0198869137627712,0.0261158312678726,0,0.0688352471891774,0,0,0.0172486708874651,0.100154089037556,0.0874367841626784,0.0185875772862447,0,0,0,0.00118160255386401,0,0.01,0.415554311694737,0.909523214630895
TCGA-ZJ-A8QO-01A-11R-A37O-07,0,0,0.677571435100286,0.0119960403915245,0,0.0748693808236836,0,0.0262839779880851,0,0,0,0.0345163909791073,0,0.0215522394336485,0.0503905017936397,0.0162947238970063,0.00567011831374141,0.0118122251394233,0.0495376579295446,0,0,0.0195053082103098,0,0.494599042627467,0.874155849246524
TCGA-DS-A1OD-01A-11R-A14Y-07,0,0.00704534036014443,0.264513151021822,0.233270718509342,0,0.20635043560936,0.0185343734424409,0.0171834237476881,0.0241115678390992,0,0.0154051316525938,0.0308988366533423,0.00993383907133011,0,0.0522233439310944,0.100482367309189,0.00803368500170493,0.00374508987200779,0.00409329353314832,0,0,0.00417540244569314,0,0.619219228284674,0.793788826838965
TCGA-JW-A5VJ-01A-11R-A28H-07,0,0,0.615449162486056,0.0182705312336634,0,0.0176112856790172,0,0.0362679650558883,0,0,0.00380260093764008,0.0137467317223518,0.0421086807526122,0.0304719021095432,0.0543957585086947,0.0550252721909617,0.0244249832831709,0.053452473934741,0.034540722470077,0,0,0.000431929635583144,0.01,0.464177318508396,0.889688531615669
TCGA-EA-A5FO-01A-21R-A28H-07,0,0,0.31351266425168,0,0,0.155802472724581,0,0.0357481162478243,0,0,0.0137933365236688,0.0175931677595309,0,0.00959108352753115,0.150396439448196,0,0.0409218086576617,0.0185798756999749,0.214372592052968,0,0,0.0296884431063831,0.46,0.045069827011172,1.06347857390274
TCGA-DS-A0VM-01A-11R-A10U-07,0,0.135643730790153,0.0816372579420159,0,0,0.140849701228703,0.0631107273688574,0.0191883198029858,0.015455134303799,0,0.0722795359684333,0.0095799220784299,0.00779803498359611,0.0421410678509749,0.118994497444952,0.0346223113751008,0.00905403313554526,0.248771775689741,0,0,0,0.000873950036711986,0.01,0.412097510333883,0.918173942416206
TCGA-Q1-A5R2-01A-11R-A28H-07,0,0.0684034132726694,0.275629918065063,0.050882693221147,0,0.0899260615174292,0.00447192445347313,0.0661309009836866,0,0,0.0355142690295979,0.0146313995234657,0,0,0.136142083001842,0.154561787689554,0.00243723805782732,0.086710126755332,0,0,0,0.0145581844289132,0,0.60026229593016,0.810457516005857
TCGA-MA-AA43-01A-11R-A42T-07,0,0,0.216713478017108,0.00683207516702177,0,0.149796132212143,0,0.0158386520454409,0.0278532822976205,0,0.0451388963519075,0,0.0215353042262116,0.223782629586438,0.00616429724488169,0.0272989438988748,0,0.0535133814945275,0,0.159119940242781,0,0.046412987215044,0,0.507974424693672,0.863569977476276
TCGA-EK-A3GN-01A-11R-A213-07,0,0.106879980770858,0.00923855914240662,0.0698835959108855,0,0,0,0.00569498532881265,0.0984965492251716,0,0.0679681635957815,0.0489021034775327,0,0,0,0.225110556694703,0.0315266319060075,0.163058952969162,0.0598725025346307,0,0,0.113367418444048,0.82,-0.00722532369883429,1.08004932345013
TCGA-JW-A69B-01A-11R-A32P-07,0,0.0136647136066846,0.815356081890328,0.0140387027624606,0,0.0109708193040229,0,0.00274848387040867,0.00926051799049295,0,0.00717060390290421,0.000184040730368355,0,0,0.000105593926889145,0.070600344034019,0.0148874348050543,0.00753907904339672,0,0,0,0.0334735841329705,0,0.506819041584465,0.880065967856016
TCGA-EK-A2RN-01A-12R-A213-07,0,0.00683648602468723,0.0289730413271545,0.093439291129505,0,0.0748376572834105,0.019136420279764,0.0329620141097071,0.0149206345629293,0,0.0298222280451492,0,0.166547772204942,0,0.0413436826707159,0.305035440049476,0.00942979071136029,0.0866693319815266,0.013665509754599,0,0.0459934582132792,0.0303872416517948,0.41,0.0589890431737212,1.04918720343863
TCGA-C5-A1M5-01A-11R-A13Y-07,0,0.039954823725588,0.458751858254837,0.0861161365633527,0,0.125331112492566,0.00711691045921024,0.0269948368661941,0.0126664391583395,0,0.0250751452942716,0,0.00835725797544379,0.014296803355046,0.0777183478736987,0.0408210035415368,0.00932983605106907,0.021190053337789,0.0247598874348815,0,0,0.0215195476161762,0,0.77732508370351,0.708104482525391
TCGA-DG-A2KK-01A-11R-A180-07,0,0.00322921694043243,0.381449094952772,0.0962968024042695,0,0.121568889175318,0.00161793604640641,0.0194637104564647,0.0277764312769581,0,0.0346986169492106,0,0.0216386653278266,0.0224758777182475,0.116991971493825,0.08458047923187,0.0351837950775535,0,0.028465300883742,0,0,0.00456321206510312,0,0.492493961316208,0.870827291860741
TCGA-C5-A1ML-01A-11R-A14Y-07,0,0.00673126627976472,0.0167306053262899,0.0244087627400646,0,0.138077885768511,0.0158359218856349,0.0194983589674725,0.0164719129254335,0,0.0368183595384018,0.0175416743071895,0,0.080722462924379,0.0464384697657683,0.225150975812269,0.104703889069762,0.113975755175874,0.125161397412544,0,0,0.0117323021006406,0.04,0.298975950185239,0.958061890296152
TCGA-EK-A2R9-01A-11R-A18M-07,0,0.0546266086403687,0.0346084685414689,0.230996203380181,0,0.0667126373957812,0.0151931062726166,0.0456300339467354,0.0725847895402927,0,0,0.0320426337915476,0.0180994867397954,0,0.129898334447036,0.127973210207336,0.0923244052280688,0,0.074206695682965,0,0,0.00510338618580613,0.01,0.430822399611909,0.901427209600007
TCGA-C5-A1BK-01B-11R-A13Y-07,0,0.0342423025228802,0.380552457241478,0.111826991026482,0,0.0892610124066023,0.0216931466940661,0.0631366039138908,0.0290563774485426,0,0.023695442624816,0,0,0,0.146075837900458,0.0553597176637085,0,0.02451520819557,0,0,0,0.0205849023615052,0,0.713037653549747,0.734889029728288
TCGA-VS-A9V2-01A-11R-A42T-07,0,0.0379870360589288,0.200902101527705,0.0636523128096925,0,0.132335874543305,0,0.0428242963955873,0.0434605796410853,0,0.0422930076949189,0.0134117741599052,0.0219527213444231,0.0419824820272987,0.157318101876182,0.0428620282579652,0.112893229574047,0,0.045386491667126,0,0,0.000737962421829934,0,0.647604127333413,0.788673347943544
TCGA-IR-A3LA-01A-11R-A22U-07,0,0,0.406813223863074,0.0112228416429069,0,0.162230763058409,0,0.0223557258871207,0.0053963452032351,0,0.0783461839457339,0,0,0,0.0831051598127368,0.194840640471062,0.00546332132124131,0,0.00134837711124021,0,0.0288774176832405,0,0.51,0.0348690726938236,1.07202073991268
TCGA-VS-A8EH-01A-11R-A36F-07,0,0.0227544729590987,0.00864727328666628,0,0,0.140512240350781,0,0.0106582805769273,0.0756337939685178,0,0.129221007366837,0,0.103575957687157,0,0,0.154595540142387,0.14630397374134,0.0408296368889474,0.127289476599551,0,0.0122292689903232,0.0277490774414662,0.28,0.0975053787905309,1.02784360640313
TCGA-EK-A2PM-01A-11R-A18M-07,0,0.159005238011175,0.010644755915848,0,0,0.0566388153658978,0,0.0788861873675359,0,0.00140639329207266,0.0629703525354948,0,0.147214588458769,0.213366835750689,0,0.106934641720422,0.0150405647491764,0.0970332530040381,0,0.0508583738288816,0,0,0.63,0.0169649097566772,1.06934829811749
TCGA-UC-A7PD-01A-11R-A352-07,0,0.031058427073953,0.183392730698806,0.0706733487295275,0,0.113820436933325,0.0205036760293147,0.0342103248531913,0,0,0.0497293948911752,0.014931932256776,0.0647862343434134,0.173215168924062,0.0936087007187008,0.0136476881287934,0.000915308115592105,0.050806972547482,0.0655754554619805,0,0,0.0191242002939076,0.38,0.0656082472543492,1.05090409518606
TCGA-ZJ-AAX4-01A-11R-A42T-07,0,0.0353462885377411,0.0644412307166252,0.0850618407485826,0,0.176957388188754,0,0.0361959940609442,0.0341148620930943,0,0.0488971457597921,0.000252214140865309,0,0.0985514916072743,0.103022464298767,0.241940353466844,0.0448955176003902,0,0,0,0.00648043136793389,0.0238427774123917,0,0.609959782898542,0.80775525197849
TCGA-EA-A43B-01A-81R-A32Y-07,0,0.0150799036389893,0.604395756891933,0.0915578741928606,0,0.011958683419095,0,0.0632971411281695,0,0,0.00522077768412196,0.0262032009153836,0.00028642420528207,0.0534374713452546,0.0446051207731215,0.0433872753807262,0,0.0164318130864031,0.0193705677082489,0,0,0.00476798963041045,0,0.799292369211179,0.671412277019341
TCGA-JX-A3Q8-01A-11R-A21T-07,0.00414977344441127,0,0.36573893314719,0.0215422141228019,0,0.146104000821473,0.0909337904495307,0,0.0214326141795686,0,0.0863861604431151,0,0,0,0.0992435054816544,0.118703349039908,0.0290299500457915,0.0042192348721008,0,0,0.0125164739524541,0,0.08,0.201501171582997,1.00398831991282
TCGA-DR-A0ZL-01A-11R-A10U-07,0.0267960475734042,0.0335257123846506,0.351451680959071,0.0296630847333491,0.00454893852897261,0.135291102242364,0.0270971651544437,0,0,0,0.101370087892677,0,0.013567220283072,0.00315748142992853,0.0240178963956847,0.0874526903610576,0.0131504015334657,0.0986243178470814,0.0139381896644905,0.0139068989739351,0,0.0224410840423522,0.16,0.139021737244445,1.02515919817107
TCGA-JX-A3PZ-01A-11R-A32Y-07,0,0.0481004221539582,0.0298029918009526,0.0932465990523175,0,0.123558559123066,0,0.0059009602841061,0,0,0.0531151248122353,0.0252624019891133,0,0.33766492393709,0.0772712929970442,0.177395229934831,0.0169057667860746,0,0.0111352385789391,0,0,0.000640488550271176,0,0.638903688501625,0.775247709731039
TCGA-ZJ-AAXI-01A-11R-A42T-07,0,0.0332655081414342,0.0693290392833562,0.0481285226087871,0,0.173843798692751,0,0.0246465395562566,0.0840428183121145,0,0.0586203214229215,0.0469926340987546,0.0518189911414874,0,0.059477508529478,0.119214126395178,0.084251367691201,0.0109869865799793,0.119190751764368,0,0,0.0161910857819323,0.47,0.0386715278386036,1.05920742148655
TCGA-DS-A1OA-01A-11R-A14Y-07,0,0,0.669985561109738,0.0705186505030464,0,0.0265498174283629,0.000504992405165079,0.0237947426595942,0.00625965926829814,0,0,0.0155131066075131,0,0.00742017799764139,0.0730547992280197,0.0434860492906116,0.0200241713015619,0.00424565353574882,0.0316784393173958,0,0,0.00696417934730302,0,0.868217875865659,0.600183975748752
TCGA-DG-A2KH-01A-21R-A22U-07,0.00319188876925694,0,0.519837014861558,0,0.0180379107614915,0.0487361401702077,0,0,0.0598893970828887,0.0272041766490889,0.094637555584386,0,0,0.103051032276268,0.00225579998524296,0,0.0534442219647042,0,0,0.0600997113769788,0,0.00961515051792804,0.36,0.0708331745593951,1.0755303915961
TCGA-VS-A9UU-01A-11R-A42T-07,0,0.0203208437651718,0.850416470902341,0.01531989831443,0.00798681466786182,0,0,0.0157303212149038,0,0,0.00101703242501312,0.0112025158906666,0.0306493202608363,0.0120814658712489,0.00454881686752777,0,0,0.0129930203543755,0.0146366860693672,0,0,0.00309679339625628,0,0.891834062039155,0.527531598656168
