"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000170549.4",81.7259703463978,-2.81823565851473,0.434808539900495,-6.4815554431375,9.07817959037558e-11,2.26782879559193e-09
"ENSG00000249378.6",20.5311846059111,-1.84148623597323,0.284126118531775,-6.48122828513313,9.09788932336194e-11,2.27132129864411e-09
"ENSG00000163207.7",18546.4123328933,-1.98163104696758,0.305779517535399,-6.4805879181825,9.13658959245113e-11,2.27811380121211e-09
"ENSG00000148600.15",1705.34132193558,-1.73287335429538,0.267422467131892,-6.47990938413088,9.17777209834427e-11,2.2869439021927e-09
"ENSG00000178445.10",851.416360843007,-2.64796722379945,0.408743405831843,-6.47831178685442,9.2754536619471e-11,2.3083826768857e-09
"ENSG00000162545.6",1337.55354463385,-1.33005985014841,0.205406603233544,-6.47525361507562,9.46528212323543e-11,2.35267153464369e-09
"ENSG00000102312.23",1231.12786634675,-1.03665452601621,0.160236359305675,-6.46953369702211,9.83058071327583e-11,2.4343121322787e-09
"ENSG00000183479.12",283.350616280425,-2.00632582811031,0.310209815231233,-6.46764134982246,9.95444127780978e-11,2.4634445971209e-09
"ENSG00000069482.7",172.731868166622,-2.53417433062382,0.391885521342211,-6.46661892979423,1.00219956454146e-10,2.47849497079111e-09
"ENSG00000175600.16",495.48974052273,-1.27624132025723,0.197365686909952,-6.46637893464995,1.0037917679796e-10,2.47945947922439e-09
"ENSG00000129451.12",12313.0575530221,-2.01294934868277,0.311328681508792,-6.46567267406078,1.00849168367328e-10,2.4879684380353e-09
"ENSG00000175065.12",49.0390922509219,-2.3300162783247,0.360546707201282,-6.4624533570457,1.03018905431421e-10,2.53676056262652e-09
"ENSG00000131737.5",130.086147271818,-2.05898280789975,0.318679914408654,-6.46097452272894,1.04030834857204e-10,2.55374764576708e-09
"ENSG00000256209.2",8.99639036822975,-2.58168820729287,0.39966095479719,-6.45969584044797,1.04913633634104e-10,2.5738248795941e-09
"ENSG00000143882.12",221.095631736598,-1.74984207374619,0.270907508749309,-6.45918631722183,1.05267443914051e-10,2.5809077390059e-09
"ENSG00000125675.18",123.187687388155,-1.98031888691171,0.306639244172081,-6.45813908215997,1.05998304778814e-10,2.59241381428507e-09
"ENSG00000254403.1",3.44823474194136,-3.39421378170922,0.526322096191822,-6.44892890925137,1.12643381622886e-10,2.74477373352139e-09
"ENSG00000115255.12",578.771406406154,-1.27188521268515,0.197308181403894,-6.44618587853476,1.14699978139271e-10,2.79316992219374e-09
"ENSG00000226125.2",18.963778778967,-1.97580711936778,0.306648746644423,-6.44322581125318,1.16960474838047e-10,2.84297855607259e-09
"ENSG00000160588.10",1877.60940662984,-1.11281789081805,0.172722086933013,-6.44282332721949,1.17271180918411e-10,2.84703978414598e-09
"ENSG00000169469.9",68648.3927276704,-2.03560471628157,0.316075403040016,-6.44025032224305,1.1927661751209e-10,2.89395440714002e-09
"ENSG00000080573.7",5967.28427869354,-1.29328418600447,0.200904800968849,-6.43729856015234,1.2161856614178e-10,2.94716873758612e-09
"ENSG00000170627.11",250.767842846484,-2.70159134006508,0.419744339348421,-6.43627819795931,1.22438535403921e-10,2.96341620029819e-09
"ENSG00000151136.15",2055.74564551404,-1.1892155565478,0.185007585015927,-6.42792865192758,1.29354425583134e-10,3.11937725197283e-09
"ENSG00000092758.18",265.221280926231,-1.60610498732254,0.249895098506258,-6.42711680590372,1.30046893614164e-10,3.13226555123544e-09
"ENSG00000226251.6",16.0315205989963,-2.30474499590382,0.35865444269619,-6.42608795970256,1.30929659851579e-10,3.15161285052571e-09
"ENSG00000176887.7",150.021781723662,-1.82724441293423,0.284435520807573,-6.42410767736145,1.32645288390411e-10,3.18903727000476e-09
"ENSG00000271134.1",48.7104249484695,-1.55641857363144,0.242538379920546,-6.41720528578326,1.38798704939921e-10,3.32890178907632e-09
"ENSG00000135318.12",3640.02179688436,-1.64890785424501,0.25700997726338,-6.41573479676719,1.40145232657244e-10,3.34904023429562e-09
"ENSG00000175121.11",1145.35264314691,-1.94225076905839,0.302783167871185,-6.41465898753226,1.41138429894758e-10,3.36871345766267e-09
"ENSG00000183114.8",41.6850298352134,-1.86794371309562,0.292171591956995,-6.39331052202558,1.62332123156118e-10,3.83531407778563e-09
"ENSG00000084710.14",255.360433214609,-1.60192585672452,0.250745304917205,-6.38865743569343,1.67348475510687e-10,3.94208574665548e-09
"ENSG00000286288.1",35.7039250262747,-1.42990186082583,0.224105589771378,-6.38048279957921,1.76530554106564e-10,4.13626112148625e-09
"ENSG00000237643.2",8.62589839120839,-2.44526569809134,0.383314632138068,-6.37926521211057,1.77939655494639e-10,4.15699330706244e-09
"ENSG00000246228.6",52.6734123372128,-1.68200112616615,0.263910541049991,-6.37337606703454,1.849117116453e-10,4.31224988716347e-09
"ENSG00000203663.4",4.86232042024708,-3.69431931975031,0.579912615856843,-6.37047585918063,1.88442603650701e-10,4.38942833239249e-09
"ENSG00000172476.4",17.5676143757701,-1.53809718455462,0.241552340829508,-6.36755238749781,1.92068458077493e-10,4.4686349885459e-09
"ENSG00000078098.14",1508.55875331474,-1.48837931367552,0.233758166727451,-6.36717567780591,1.92540603576534e-10,4.47699250955524e-09
"ENSG00000196549.12",1413.36770325414,-1.82978592567161,0.287594026389477,-6.36239197539385,1.98635735377254e-10,4.59983278564909e-09
"ENSG00000058085.15",97806.0227294752,-1.48966325808266,0.234141126594698,-6.36224519693753,1.9882570230146e-10,4.60154405589106e-09
"ENSG00000125848.10",1896.69439214857,-2.1733787545448,0.34169565324947,-6.36056892698612,2.01007829672092e-10,4.64391340754668e-09
"ENSG00000159713.11",3513.15265873436,-1.56743310075868,0.246604361423864,-6.35606398730547,2.06988832444499e-10,4.77097224550126e-09
"ENSG00000277702.1",9.21057398080866,-1.9427002009211,0.306203099446776,-6.34448248378615,2.23174376092496e-10,5.10250757796252e-09
"ENSG00000105472.13",749.632587379964,-1.29862929090684,0.2048951871581,-6.3380175440861,2.32740332464207e-10,5.30897035704457e-09
"ENSG00000137819.14",996.432290327624,-1.64439473387645,0.259653406123009,-6.33303740717125,2.40381253243106e-10,5.47067438853212e-09
"ENSG00000258590.5",35.5624335310951,-2.66890730992389,0.421792064986218,-6.3275427194466,2.49096022924683e-10,5.65203486144969e-09
"ENSG00000267056.2",260.197846256416,-2.90131403121808,0.458585461500482,-6.32665942292423,2.50525455333206e-10,5.67872022680672e-09
"ENSG00000182916.8",65.5084932245992,-1.53706568427783,0.243223464557239,-6.31956167171569,2.62306252117093e-10,5.92880921618139e-09
"ENSG00000003137.8",2002.99625265875,-1.52062871361358,0.240781939281666,-6.31537696784952,2.69503721666719e-10,6.06727714109998e-09
"ENSG00000169715.15",3185.51222087125,-1.70644335772691,0.270326537257638,-6.31252623230462,2.745169109077e-10,6.16962751300214e-09
"ENSG00000060709.15",171.064379163475,-1.66731209185168,0.264165218694185,-6.31162611071015,2.76118662183924e-10,6.19509018804848e-09
"ENSG00000274204.1",10.3953973137373,-1.65676120517332,0.262855348743539,-6.30293890952844,2.9205402812358e-10,6.5011128270406e-09
"ENSG00000137440.5",19397.129717166,-1.54807454388522,0.24569312665387,-6.30084595759215,2.96025484637045e-10,6.57475088987992e-09
"ENSG00000174791.11",2943.87670586405,-1.1075617721787,0.175795434427367,-6.30028746643196,2.97094125962787e-10,6.58764635416546e-09
"ENSG00000186474.15",1144.10028977132,-2.59820224709922,0.412394595221845,-6.30028200466965,2.97104595314613e-10,6.58764635416546e-09
"ENSG00000274150.1",4.33241671227972,-3.50034257008041,0.555786187500377,-6.29800208929812,3.01506449782328e-10,6.67979796001707e-09
"ENSG00000261327.5",100.61824508459,-1.58588031332099,0.251842755475711,-6.29710515327466,3.0325557227853e-10,6.71276781852725e-09
"ENSG00000151014.6",1092.78063364332,-1.06298630574248,0.168864703312745,-6.29489931814691,3.0759944560618e-10,6.80132739601618e-09
"ENSG00000243137.8",153.140626345828,-2.58059788394925,0.410100273381603,-6.2926022035298,3.12187644158696e-10,6.88741188239928e-09
"ENSG00000249500.1",10.0820757016903,-3.2225457413713,0.512242144376239,-6.29105936860274,3.15306706974044e-10,6.94463022110332e-09
"ENSG00000231826.6",19.3436378956542,-2.39382586317476,0.380598954490452,-6.28962805843655,3.1822750239713e-10,7.00506903527718e-09
"ENSG00000100739.11",267.865456423879,-1.28492284514826,0.204319061728447,-6.2888055293441,3.19917927782617e-10,7.03446824566936e-09
"ENSG00000157005.4",14.7059655444275,-3.77797980501599,0.601162675000005,-6.28445504374663,3.29005721409915e-10,7.21029951647103e-09
"ENSG00000120051.15",41.88152089376,-1.54347680650584,0.245605945734631,-6.28436254622888,3.29201651782807e-10,7.21060745023723e-09
"ENSG00000228793.2",129.109500674229,-2.3653729824374,0.376845158271153,-6.27677689502231,3.45663527004528e-10,7.52957721323873e-09
"ENSG00000287826.1",98.9427987804005,-2.17943772193191,0.347298319084075,-6.27540532784526,3.48724618911874e-10,7.59208540184583e-09
"ENSG00000144824.21",5946.43230088201,-1.06454038290265,0.169649858625099,-6.27492643689805,3.497996386799e-10,7.61130992067215e-09
"ENSG00000139219.19",118.188139950421,-1.9379603611836,0.30913542820154,-6.26896882204052,3.6344688621937e-10,7.87799442546031e-09
"ENSG00000231870.4",707.251269360747,-2.3104350213988,0.368716819677215,-6.26615033027629,3.70083073153882e-10,8.01307669862679e-09
"ENSG00000180801.14",1493.88127264714,-1.1655580948678,0.186083933371675,-6.26361488468632,3.76153792359392e-10,8.12609861468597e-09
"ENSG00000165949.12",42849.6213525081,-1.34335415305782,0.215070247828463,-6.24611803176633,4.20779252481332e-10,9.01231413539838e-09
"ENSG00000153707.17",755.870166453499,-2.01679434911182,0.32308826401665,-6.24223957886595,4.31349573346251e-10,9.22376150771958e-09
"ENSG00000152953.13",186.116613776526,-1.6903309288329,0.270878656498266,-6.24017761563183,4.37074314790249e-10,9.33107765743642e-09
"ENSG00000137801.11",23980.3817169244,-1.42732698798054,0.228800050460161,-6.23831587934491,4.42306816560858e-10,9.43262708044929e-09
"ENSG00000162105.19",1296.993567994,-1.89505864676155,0.303785082850757,-6.23815570197881,4.42759848837706e-10,9.43721193933917e-09
"ENSG00000112559.15",4246.05615385244,-1.0130986135597,0.162438900033909,-6.23679804128333,4.46617975231203e-10,9.50922106769121e-09
"ENSG00000250303.4",251.241638717176,-1.28660241539854,0.206391050258315,-6.23380913943822,4.55227672832805e-10,9.68213577760546e-09
"ENSG00000286966.1",47.1702872775574,-2.93793639378474,0.471518689114288,-6.23079521896245,4.6407340671268e-10,9.84913822758254e-09
"ENSG00000087245.13",23899.8479507816,-1.38753514875765,0.223022220051734,-6.22151079132735,4.92390285411691e-10,1.03944690442739e-08
"ENSG00000283599.2",6.35226604814711,-2.8900172890137,0.464819947773404,-6.21749841601582,5.05143258358812e-10,1.06184541238786e-08
"ENSG00000249721.1",29.3886961070688,-2.3843206581013,0.383549688939863,-6.21645832823277,5.0850134465842e-10,1.06720676595993e-08
"ENSG00000184530.9",33.6000692122406,-2.76657723170392,0.445144479906443,-6.21500963526579,5.13215006454065e-10,1.074823504008e-08
"ENSG00000167207.14",1154.01269376851,-1.20618142263944,0.194189143392361,-6.21137413538271,5.25232520765872e-10,1.09941094433807e-08
"ENSG00000165023.7",39.6082762941951,-2.84220588369386,0.457915325127766,-6.20683722018004,5.40615433686265e-10,1.12922544091106e-08
"ENSG00000285201.1",11.4887337594774,-3.8111267266388,0.614043393061053,-6.20660814806596,5.41403678083198e-10,1.13027639903151e-08
