"Gene","Ensembl_ID","Direction","BaseMean","log2FC","Pvalue","FDR"
"AP002336.2","ENSG00000254604.1","Downregulated",21.7299703198864,-1.4935931953604,4.87376258727423e-06,4.31791675337289e-05
"MYCNOS","ENSG00000233718.8","Upregulated",3.82743411327126,1.75978121733413,4.94447931492951e-06,4.37020625907371e-05
"RNASE7","ENSG00000165799.5","Downregulated",1538.05307799231,-1.5920522044059,5.00270432955713e-06,4.41514135869861e-05
"NDST3","ENSG00000164100.9","Upregulated",4.59748753369164,1.6377103194209,5.01122688742588e-06,4.41929275848938e-05
"AC016229.2","ENSG00000267677.1","Upregulated",1.84744744308448,1.66918586891445,5.0260963264774e-06,4.42924738770821e-05
"DPP4","ENSG00000197635.11","Downregulated",638.58885159222,-1.29331481675941,5.12498149792475e-06,4.50576314517548e-05
"AC005674.1","ENSG00000261490.1","Upregulated",34.479490193642,1.06013041622506,5.16330662017136e-06,4.53678899148037e-05
"AC073896.4","ENSG00000258199.1","Upregulated",1.41227412623723,1.56172172503896,5.17419073792333e-06,4.54501644249204e-05
"AL160286.2","ENSG00000261060.1","Upregulated",1.4259710752677,1.85868424141779,5.18405249477069e-06,4.55234128007302e-05
"KRT10","ENSG00000186395.8","Downregulated",43074.8537389255,-1.96905622382922,5.24432151968257e-06,4.59774812872478e-05
"AL732437.2","ENSG00000287235.1","Downregulated",41.4502484086452,-1.45056971615344,5.24498900005069e-06,4.59774812872478e-05
"AL021997.1","ENSG00000273712.1","Downregulated",4.14446043731022,-1.59239267317434,5.29440312370709e-06,4.63291271000739e-05
"FDCSP","ENSG00000181617.6","Upregulated",3911.98892484266,2.87708322300036,5.29877451929423e-06,4.63538097543878e-05
"CEACAM19","ENSG00000186567.13","Downregulated",1803.34579100532,-1.08728924630581,5.30687862373321e-06,4.64111222412619e-05
"KRT16P1","ENSG00000214856.11","Downregulated",226.343139226869,-1.5824740210121,5.40433731243899e-06,4.71806223549726e-05
"AL513542.1","ENSG00000228778.2","Upregulated",2.92633388466762,3.82220206128138,5.42790571744475e-06,4.73725423958711e-05
"AC007879.2","ENSG00000225916.1","Downregulated",4.1066738349377,-1.56787257792175,5.43391141809149e-06,4.74111150349068e-05
"ELFN1","ENSG00000225968.7","Downregulated",285.596248566384,-1.15357336575512,5.49442557034214e-06,4.78751002223224e-05
"DHCR7","ENSG00000172893.16","Downregulated",8987.81143365903,-1.11550048736899,5.51234456370378e-06,4.79834023582508e-05
"MIR4537","ENSG00000264781.1","Upregulated",1.29046375140116,2.16113058195077,5.53433623188539e-06,4.8160808920966e-05
"AC024884.1","ENSG00000274569.1","Upregulated",2.13476838264495,1.24069108183897,5.53740802793432e-06,4.81735159403413e-05
"DGKI","ENSG00000157680.15","Downregulated",122.515074259796,-1.24534079515358,5.6046355023539e-06,4.86592403242413e-05
"GABRQ","ENSG00000268089.3","Upregulated",485.316186517321,1.61292805185384,5.60441082224032e-06,4.86592403242413e-05
"DNAH11","ENSG00000105877.18","Upregulated",131.80969071763,1.59683452826049,5.67336601716059e-06,4.9156016517381e-05
"G3BP1P1","ENSG00000235651.1","Upregulated",3.65724381020329,1.1666485292776,5.69532108767337e-06,4.9317652941116e-05
"AC010424.1","ENSG00000249577.1","Upregulated",7.62235778791046,1.82317065935146,5.8254888477249e-06,5.03427327655949e-05
"LAMA3","ENSG00000053747.17","Downregulated",37054.0260140237,-1.14959518539317,5.84165861519106e-06,5.04532965401015e-05
"PRKAA2","ENSG00000162409.11","Upregulated",304.477350333464,1.76321972872144,5.8558005457065e-06,5.05462286780996e-05
"TRBV11-1","ENSG00000211720.3","Upregulated",2.24089118620727,1.80409041237295,5.89165886676452e-06,5.08117330771278e-05
"VSIG10L","ENSG00000186806.5","Downregulated",2089.98682796477,-1.47362803366953,5.94987873609879e-06,5.12694653154988e-05
"SULT1C2P1","ENSG00000237223.6","Upregulated",0.752887485462293,3.09079168778866,5.97013470623655e-06,5.14230597413278e-05
"CASR","ENSG00000036828.17","Upregulated",3.69146000687519,1.34510681951928,5.97476726558416e-06,5.14394421379152e-05
"CFAP94","ENSG00000118307.20","Upregulated",12.499188330315,1.35780511788099,5.99836163483225e-06,5.16128457076585e-05
"SLC6A11","ENSG00000132164.10","Downregulated",1211.06518850101,-1.66019203885456,6.02934197092177e-06,5.18408291266779e-05
"SLC15A1","ENSG00000088386.17","Downregulated",343.527828092902,-1.60458042770661,6.03801400242049e-06,5.18793660708116e-05
"AP001046.1","ENSG00000225637.1","Upregulated",8.61213987918009,1.51728641751825,6.04017487176479e-06,5.18830193295382e-05
"AL592429.2","ENSG00000226571.2","Upregulated",3.15932248517013,1.42879256658064,6.04650743132261e-06,5.19224935757241e-05
"AC104041.1","ENSG00000259692.6","Downregulated",46.8242880491549,-1.60553639494934,6.05678288978722e-06,5.19808653865976e-05
"HPDL","ENSG00000186603.6","Upregulated",183.57941323233,1.36209473548368,6.06663867188759e-06,5.20505060792376e-05
"SOD2-OT1","ENSG00000285427.1","Upregulated",6.4548833492587,1.12482472266598,6.1008892417887e-06,5.22858850006606e-05
"LINC00163","ENSG00000234880.1","Downregulated",9.1753351168406,-2.31902002548984,6.10397869302917e-06,5.22958243313351e-05
"DCST1","ENSG00000163357.11","Upregulated",19.4230491514148,1.12802358900756,6.11194851122767e-06,5.23341062439465e-05
"STK33","ENSG00000130413.15","Upregulated",41.1029244978988,1.60483510947482,6.13464341607945e-06,5.24983569978377e-05
"TREML3P","ENSG00000184106.8","Downregulated",21.7645875447441,-1.86190276720348,6.18605052253535e-06,5.29231317171227e-05
"AL022316.1","ENSG00000230107.1","Upregulated",8.08873657386445,1.64435378729781,6.20273113072913e-06,5.30506549241073e-05
"IL1B","ENSG00000125538.12","Downregulated",2548.53244037485,-1.42793037440583,6.21473224451331e-06,5.31380938938764e-05
"AC022031.2","ENSG00000267284.2","Downregulated",97.7247840707322,-1.4847554660889,6.23631818831119e-06,5.33017094616377e-05
"IL21R","ENSG00000103522.16","Upregulated",337.948585881686,1.15210502385804,6.26445284429448e-06,5.34714518622646e-05
"HRCT1","ENSG00000196196.3","Downregulated",33.8405548063167,-1.43601714588364,6.26307284503535e-06,5.34714518622646e-05
"SPANXB1","ENSG00000227234.2","Downregulated",28.1321738335405,-3.94533489210628,6.26139724497884e-06,5.34714518622646e-05
"ANKRD62","ENSG00000181626.12","Downregulated",8.2275474077563,-1.6643988137031,6.28621928518001e-06,5.36419260270056e-05
"NLGN3","ENSG00000196338.13","Upregulated",39.2900072735091,1.0386304070715,6.32616521160972e-06,5.39210495343737e-05
"BMP3","ENSG00000152785.8","Upregulated",91.720573112504,2.57388349571993,6.33622526119676e-06,5.3976188517439e-05
"AC024267.3","ENSG00000264304.1","Upregulated",4.92339651907213,1.16214005113185,6.34060944744353e-06,5.3998147465237e-05
"COL6A2","ENSG00000142173.16","Downregulated",57901.7203816094,-1.1095818173409,6.36072917171553e-06,5.41248487076761e-05
"AC110491.1","ENSG00000261292.2","Upregulated",1.04152849475513,3.72437681064864,6.36091909240152e-06,5.41248487076761e-05
"CCDC89","ENSG00000179071.5","Downregulated",23.6097498279364,-1.27383136176093,6.3840595380332e-06,5.43062913235312e-05
"GPR18","ENSG00000125245.13","Upregulated",39.4133049095967,1.2800248152096,6.41089343640446e-06,5.44725487779995e-05
"AP000553.1","ENSG00000207751.3","Upregulated",4.56118473983246,1.24705704831898,6.41604827200543e-06,5.45008567623717e-05
"FATE1","ENSG00000147378.11","Upregulated",9.835991456968,1.4340123849432,6.43437393075936e-06,5.46254772900479e-05
"AC138466.1","ENSG00000256312.1","Upregulated",2.01775635700588,1.57752620668338,6.45057072162273e-06,5.47318932758293e-05
"AC023157.2","ENSG00000276900.1","Downregulated",313.039647287863,-1.19731469462335,6.51502469092457e-06,5.52004302894323e-05
"KLRB1","ENSG00000111796.4","Upregulated",78.6860105366848,1.25396060593448,6.52865908523172e-06,5.53002769554396e-05
"AC010624.1","ENSG00000204666.3","Upregulated",3.33967946803903,1.64114485423686,6.56163381137537e-06,5.55638407619356e-05
"ITGAD","ENSG00000156886.12","Upregulated",20.7811682315333,1.43257718831594,6.56781544005849e-06,5.560043589188e-05
"BCRP9","ENSG00000271287.1","Downregulated",8.92612762229919,-3.81775987256074,6.67541968355645e-06,5.64474243793124e-05
"AL121672.3","ENSG00000273289.1","Downregulated",9.84681101397971,-1.12092171155532,6.72526796798588e-06,5.68046651876332e-05
"LCN1","ENSG00000160349.10","Downregulated",12.103788439917,-1.88671372568925,6.74520192858479e-06,5.69569423867956e-05
"AC053513.2","ENSG00000256973.1","Upregulated",3.74020885866464,1.23354389073892,6.7978517303487e-06,5.735291671566e-05
"AL590560.2","ENSG00000256029.6","Downregulated",46.561497369927,-2.11807636620271,6.84680501929551e-06,5.77170602472593e-05
"RNF128","ENSG00000133135.14","Downregulated",920.013702268967,-1.53228504618908,6.95070407418158e-06,5.85433773416274e-05
"AC007785.1","ENSG00000267922.1","Downregulated",14.9487320966438,-1.7172452740407,6.97033752206852e-06,5.86922054111752e-05
"NAP1L2","ENSG00000186462.9","Downregulated",198.418108915887,-1.4351977717951,7.00967974102431e-06,5.89404632401403e-05
"AL499602.1","ENSG00000286451.1","Upregulated",116.965533660476,1.41870165932241,7.03091397756577e-06,5.91023848755332e-05
"G0S2","ENSG00000123689.6","Downregulated",973.033097394778,-1.49327981062322,7.04006908555834e-06,5.9151194197514e-05
"AP003307.1","ENSG00000288012.1","Downregulated",3.09062775991144,-1.49376112624629,7.04067807288755e-06,5.9151194197514e-05
"PTPRQ","ENSG00000139304.16","Upregulated",36.2138524166584,1.84545935032967,7.09665471111468e-06,5.95879782653483e-05
"ATP6V0E2-AS1","ENSG00000204934.10","Upregulated",27.3268851320106,1.0756862846523,7.12023569175844e-06,5.97691899180127e-05
"DMD","ENSG00000198947.16","Upregulated",1046.97694113899,1.13854660704407,7.17511548659579e-06,6.01622867111701e-05
"KCTD19","ENSG00000168676.11","Upregulated",8.56055844777197,1.48792556829386,7.19252211086865e-06,6.0278637956094e-05
"AL031005.1","ENSG00000236936.1","Upregulated",1.31524647453046,1.62321426867274,7.19504149027644e-06,6.0278637956094e-05
"AC211476.6","ENSG00000285886.1","Upregulated",1.30100480896628,1.49032904162775,7.19470766743131e-06,6.0278637956094e-05
"OR10V3P","ENSG00000254743.1","Downregulated",1.91806953054527,-2.52000013586791,7.21588293520276e-06,6.04193761061851e-05
"AL365256.1","ENSG00000286060.1","Downregulated",3.5458943736717,-2.20998708753306,7.22531516151052e-06,6.04814115955958e-05
"SIX6","ENSG00000184302.7","Upregulated",1.25642087365365,2.0313753095526,7.24959078489797e-06,6.06506486823874e-05
"AC027128.1","ENSG00000286962.1","Downregulated",8.06024058491106,-1.77175934404624,7.27219904205154e-06,6.08227682610533e-05
"CTRC","ENSG00000162438.12","Upregulated",4.80033085625107,1.49500189677606,7.29197418019491e-06,6.09370120755902e-05
"RBFADN","ENSG00000261126.7","Upregulated",7.25151945236153,1.60762545419091,7.29827913426258e-06,6.09556188548133e-05
"LINC00426","ENSG00000238121.6","Upregulated",46.7839531763374,1.14654310544272,7.37466828228614e-06,6.15420391664147e-05
"AC244102.3","ENSG00000286051.1","Downregulated",21.4969648157887,-3.26610396205468,7.44847732702363e-06,6.2071336565205e-05
"CCDC144NL-AS1","ENSG00000233098.9","Downregulated",179.514111601779,-1.80630171005354,7.53579864798973e-06,6.27290707841017e-05
"AC009226.1","ENSG00000223725.6","Downregulated",9.45908105006758,-1.09865074185439,7.54099662581804e-06,6.27548639028265e-05
"TMPRSS2","ENSG00000184012.13","Upregulated",755.842928345994,1.9128639994412,7.54885595934606e-06,6.28027838399033e-05
"LINC01925","ENSG00000264265.1","Downregulated",2.64421263923603,-3.23975125561105,7.55418704477462e-06,6.28296491770737e-05
"Y_RNA","ENSG00000202533.1","Upregulated",2.69898599996413,1.4373072166228,7.55974118868516e-06,6.28583542732063e-05
"AC145676.1","ENSG00000249852.1","Upregulated",6.75986812470294,1.25658624434919,7.59560831617486e-06,6.31214689427575e-05
"MIR23B","ENSG00000207563.1","Upregulated",1.75061362885628,1.83253959830148,7.61278415434688e-06,6.32290480527193e-05
"STMND1","ENSG00000230873.9","Upregulated",3.67140440271231,1.87119353882657,7.64700467249994e-06,6.34726291714747e-05
"AC244517.7","ENSG00000279375.1","Upregulated",9.06721475244446,1.19487023551557,7.70255674278658e-06,6.38859118078181e-05
"TBX18","ENSG00000112837.17","Downregulated",498.470468894448,-1.28584395818104,7.72367834533314e-06,6.4025566583111e-05
"DLEU2L","ENSG00000116652.6","Upregulated",4.88727895339323,1.04578935916362,7.73121339812713e-06,6.40702608530126e-05
"FKBP9P1","ENSG00000176826.15","Downregulated",238.883421703508,-1.08898705320538,7.76671116779757e-06,6.43257022373175e-05
"AL356056.1","ENSG00000229227.8","Downregulated",3.31189701026134,-2.25651655335301,7.76849274309902e-06,6.43257022373175e-05
"HCN4","ENSG00000138622.4","Upregulated",11.6455677363599,1.8509325070252,7.87452983400442e-06,6.51495836695433e-05
"RDH8","ENSG00000080511.5","Downregulated",6.41631842101197,-1.61956987820769,7.90658256848043e-06,6.53785798442647e-05
"RIC3","ENSG00000166405.15","Upregulated",47.66309609259,1.54893805663705,7.91614598359685e-06,6.54395563444903e-05
"PCSK5","ENSG00000099139.14","Downregulated",1691.26347980929,-1.15549616078564,8.03579221931382e-06,6.63002762958125e-05
"AC124283.5","ENSG00000279613.1","Upregulated",4.01419689930258,1.83568379651441,8.08501038899092e-06,6.66695532545425e-05
"RPTN","ENSG00000215853.3","Downregulated",1426.53340844476,-2.22863519251086,8.08951396151085e-06,6.66882932535804e-05
"CSF2","ENSG00000164400.6","Downregulated",168.094541466111,-1.72040452515445,8.14226736134723e-06,6.70174236853224e-05
"ADAMTS20","ENSG00000173157.17","Downregulated",56.2773602593485,-1.92042560768459,8.186131169586e-06,6.73362225980365e-05
"SMIM22","ENSG00000267795.6","Upregulated",68.1004887433173,1.839304822024,8.18415883162494e-06,6.73362225980365e-05
"AC073878.1","ENSG00000261570.2","Upregulated",1.38188059950679,2.03434059391596,8.22507101575507e-06,6.76379154891198e-05
"NKX2-8","ENSG00000136327.7","Downregulated",54.7358098810199,-1.43919212296868,8.30622861525266e-06,6.82489790453911e-05
"FAM83A","ENSG00000147689.16","Downregulated",19669.2240309216,-1.29385969493944,8.31572580530186e-06,6.82894713659569e-05
"GAPDHP38","ENSG00000249210.1","Upregulated",8.28675912729985,1.19764393554282,8.3138470001491e-06,6.82894713659569e-05
"AP000553.2","ENSG00000272954.1","Upregulated",1.17664672408208,2.0712826274502,8.36337627155681e-06,6.85865688640264e-05
"PPM1L","ENSG00000163590.14","Upregulated",1114.75430311652,1.02743791034713,8.54238807132771e-06,6.99011946969964e-05
"PSG6","ENSG00000170848.16","Downregulated",6.9152900593762,-2.48186063226743,8.63216291255101e-06,7.05392601919013e-05
"AL162424.1","ENSG00000269970.1","Downregulated",13.643412839196,-1.31037073264046,8.63054858110653e-06,7.05392601919013e-05
"AC016642.1","ENSG00000248475.5","Downregulated",7.33151036336518,-4.33532206445647,8.6692842102465e-06,7.08232423101089e-05
"LINC00885","ENSG00000224652.2","Upregulated",128.219244062993,1.30263871461075,8.67246743065501e-06,7.08298897369234e-05
"AC079160.1","ENSG00000250546.6","Downregulated",29.5307524497373,-1.63399067826902,8.68987982131684e-06,7.09527144547399e-05
"CMAHP","ENSG00000168405.17","Upregulated",256.48705928833,1.03031154574276,8.7093285452752e-06,7.10907774786851e-05
"LINC00574","ENSG00000231690.3","Upregulated",4.23977575464311,1.38325206190514,8.71154549392558e-06,7.10907774786851e-05
"AP001596.1","ENSG00000232692.1","Downregulated",9.55549315832974,-1.38236473645836,8.89585530319249e-06,7.24563778536867e-05
"AC083837.1","ENSG00000285744.1","Upregulated",127.432900335633,1.26022732840538,8.93356653813105e-06,7.2743713145686e-05
"IL31RA","ENSG00000164509.15","Downregulated",239.423184748009,-1.1636827929528,8.96550132442094e-06,7.29441387015761e-05
"ABCC3","ENSG00000108846.16","Downregulated",1834.40885312089,-1.08458008444154,9.03567974813921e-06,7.34951126615992e-05
"AC244197.2","ENSG00000238039.1","Upregulated",2.26681405141878,1.63574065127436,9.08109813448798e-06,7.38444465277787e-05
"DNAH7","ENSG00000118997.14","Upregulated",27.2392578096221,1.35301815255417,9.11963531545645e-06,7.41174928900555e-05
"LINC02666","ENSG00000283141.1","Upregulated",1.82596371004397,1.83250437810096,9.27951523509666e-06,7.53144907432825e-05
"VAX1","ENSG00000148704.13","Downregulated",32.7303250208176,-2.0354449891659,9.29773127332565e-06,7.54213794361602e-05
"AC068870.1","ENSG00000260619.1","Upregulated",1.81276715048168,1.46488527103309,9.33022374758995e-06,7.56644189535971e-05
"FGF17","ENSG00000158815.11","Upregulated",5.46665795980623,2.10022244887161,9.35999848706493e-06,7.58647165876749e-05
"AC087385.2","ENSG00000242667.1","Upregulated",6.255310678037,1.04185242968323,9.37254513149815e-06,7.59443621888795e-05
"CLDN10","ENSG00000134873.10","Upregulated",285.641118716506,2.56682555130013,9.38645043881055e-06,7.60127963566205e-05
"DIRC1","ENSG00000174325.6","Downregulated",10.5022259532402,-1.59137974452433,9.38843985509979e-06,7.60127963566205e-05
"FAM180B","ENSG00000196666.6","Upregulated",3.6220137619968,1.82085628549029,9.41280670149454e-06,7.61894443328121e-05
"AC092295.1","ENSG00000228629.2","Upregulated",2.24207160777781,1.15355020120408,9.45524995251717e-06,7.64708689341567e-05
"POU2AF1","ENSG00000110777.12","Upregulated",1000.87763349706,1.4572906142777,9.46611952150864e-06,7.65380699856468e-05
"TIMP3","ENSG00000100234.12","Downregulated",17364.7492912054,-1.16130952492922,9.54317814814316e-06,7.70777306685478e-05
"AC091178.2","ENSG00000286443.1","Upregulated",6.29442865908958,1.15442590775075,9.55671179476373e-06,7.71661882682543e-05
"FGL1","ENSG00000104760.17","Downregulated",7.00207139843406,-2.17654354999302,9.6346855825217e-06,7.77118244556769e-05
"AC022415.2","ENSG00000286132.1","Downregulated",11.7784651345317,-1.40388627525989,9.65328770749935e-06,7.78296543125815e-05
"AL354953.1","ENSG00000287929.1","Downregulated",80.6930930216133,-1.44464541727989,9.65450147835715e-06,7.78296543125815e-05
"VCX","ENSG00000182583.12","Downregulated",4.89384186052351,-2.71478782669407,9.69704569904982e-06,7.8151547596656e-05
"AC023158.2","ENSG00000273853.1","Upregulated",0.938296870138611,3.2998071265188,9.70807052895773e-06,7.81934823327752e-05
"BX119927.1","ENSG00000283178.1","Downregulated",37.0080589105445,-2.03883543787008,9.76827515873402e-06,7.8598460577356e-05
"TM4SF19","ENSG00000145107.16","Downregulated",119.700062249316,-1.36848121905277,9.82852299333535e-06,7.9061950838746e-05
"BCAT1","ENSG00000060982.15","Downregulated",2626.59220031299,-1.22567303175683,9.8406872611587e-06,7.91385051413925e-05
"SUSD4","ENSG00000143502.15","Upregulated",1831.89324126379,1.34522237608161,9.84800259711985e-06,7.91760337905074e-05
"IPCEF1","ENSG00000074706.13","Upregulated",142.991197502626,1.01939059578657,9.8529150125071e-06,7.91942284361017e-05
"AL109809.1","ENSG00000232528.3","Downregulated",6.47994478833841,-1.37427771000124,9.95773121374756e-06,7.99507121787113e-05
"PCDHGA10","ENSG00000253846.2","Downregulated",340.777555496144,-1.38891935339018,9.98055068096109e-06,8.009090495444e-05
"PTGS1","ENSG00000095303.17","Downregulated",5173.69373357182,-1.1732595045042,1.00261746443466e-05,8.04354300775116e-05
"SPDYE16","ENSG00000185040.13","Upregulated",2.41958827208805,1.47666582157346,1.00732992747283e-05,8.07484746366795e-05
"AC068580.5","ENSG00000287484.1","Downregulated",1.71164310490158,-2.43777343940067,1.01164441444557e-05,8.10725866933161e-05
"C11orf53","ENSG00000150750.8","Upregulated",46.7280095396432,1.63211790338008,1.01988213747464e-05,8.16451977862663e-05
"BTG4","ENSG00000137707.13","Downregulated",6.28362887081557,-1.55401710129199,1.021895910675e-05,8.17845048511304e-05
"OLFM2","ENSG00000105088.8","Downregulated",1963.96310383882,-1.00988086476226,1.02622490872601e-05,8.21089801168037e-05
"KRT16","ENSG00000186832.9","Downregulated",400726.323924944,-1.48882842425863,1.02745865375112e-05,8.2185694615811e-05
"BIRC3","ENSG00000023445.16","Upregulated",2807.99168444649,1.16054157767088,1.02818441590011e-05,8.22217457466187e-05
"B3GALT5","ENSG00000183778.17","Upregulated",271.000999715011,2.10849444559199,1.03089699502308e-05,8.23725554002407e-05
"RBP1","ENSG00000114115.10","Downregulated",7998.92978565023,-1.12260860703377,1.03262695037537e-05,8.24887354372542e-05
"ALDH1L1-AS2","ENSG00000246022.3","Upregulated",3.67206747987172,2.19260386433897,1.04315734169916e-05,8.32187330079299e-05
"RCN3","ENSG00000142552.8","Downregulated",2527.12491063608,-1.06110845556841,1.04600669445678e-05,8.34015260354813e-05
"LINC01940","ENSG00000227744.4","Downregulated",4.5999896336127,-2.22884186136864,1.05059838608164e-05,8.37006582002999e-05
"MT1H","ENSG00000205358.4","Upregulated",47.101040523755,1.35378841791348,1.0583904331234e-05,8.42765232470023e-05
"HERC2P10","ENSG00000259845.1","Upregulated",7.31251336087016,1.06267031719619,1.07844807769766e-05,8.56682698340109e-05
"OR5BK1P","ENSG00000257763.1","Upregulated",1.44551700975748,1.58585828636778,1.08146680277339e-05,8.58760612891804e-05
"TRIM7-AS1","ENSG00000250900.6","Upregulated",2.74238514000277,1.11572351870326,1.08445545816007e-05,8.60540020050987e-05
"SLC9C1","ENSG00000172139.15","Upregulated",11.6773410146208,1.01596008503553,1.09280483249166e-05,8.66705281317076e-05
"CD6","ENSG00000013725.14","Upregulated",613.191552282514,1.05830730808925,1.09401252618468e-05,8.6743295577487e-05
"AIRE","ENSG00000160224.17","Upregulated",4.63457387037692,1.64554306161208,1.09854799368028e-05,8.70567248862436e-05
"HTR2C","ENSG00000147246.10","Downregulated",52.660224273539,-2.36451981284852,1.10509913361288e-05,8.75526724144085e-05
"LINC01556","ENSG00000204709.4","Downregulated",3.38950457382571,-1.90231946511422,1.10787656718819e-05,8.77262154871241e-05
"GZMH","ENSG00000100450.13","Upregulated",236.015248674014,1.49209706176681,1.1124228079452e-05,8.80162588012121e-05
"PABPC4L","ENSG00000254535.4","Upregulated",124.876181947256,1.24063460244225,1.11476622170878e-05,8.81783326258767e-05
"HOXC6","ENSG00000197757.8","Upregulated",130.941911961377,1.00377296706431,1.11595064213666e-05,8.82486682400765e-05
"AC083843.3","ENSG00000279518.1","Upregulated",12.2500700697183,1.07644240168563,1.12487462503033e-05,8.88603390364867e-05
"AC026471.6","ENSG00000280132.1","Downregulated",19.1351240824759,-1.03104722460426,1.12992413863877e-05,8.92120769999736e-05
"IL12A","ENSG00000168811.7","Upregulated",15.1542592556938,1.10394847095776,1.13212140790809e-05,8.93383662227789e-05
"EFHC2","ENSG00000183690.13","Upregulated",69.4829609526695,1.34160658849611,1.13278199209656e-05,8.93669023693596e-05
"AC091980.2","ENSG00000275038.2","Upregulated",2.28994387278773,2.66268862464534,1.14172535465351e-05,8.99774698162473e-05
"HMGA2-AS1","ENSG00000197301.7","Downregulated",21.8151800969285,-1.14542841415344,1.15081908742663e-05,9.05508927648245e-05
"ADAMTS2","ENSG00000087116.16","Downregulated",6856.68097054804,-1.13160127981825,1.15913782665868e-05,9.10696385900278e-05
"AC010275.1","ENSG00000248268.1","Downregulated",37.3536100962853,-2.03689540095223,1.15923984622995e-05,9.10696385900278e-05
"AC009065.2","ENSG00000259933.6","Upregulated",5.40147313234101,1.47802234400664,1.15920002576939e-05,9.10696385900278e-05
"EGFR","ENSG00000146648.19","Downregulated",34302.9898508791,-1.04575980989095,1.1648319377266e-05,9.14849087822479e-05
"AC010889.2","ENSG00000288049.1","Upregulated",3.84600332517517,2.07906098883067,1.16794593228214e-05,9.16843323840823e-05
"EIPR1-IT1","ENSG00000224885.1","Upregulated",3.44112742924693,1.40140581053157,1.16865999601652e-05,9.17132701520764e-05
"AL158013.1","ENSG00000225280.7","Upregulated",1.01837243570453,4.51329998295588,1.17172936256222e-05,9.19058884956964e-05
"MELTF-AS1","ENSG00000228109.1","Upregulated",60.76096508116,1.11476257867591,1.17905063804431e-05,9.2358966646804e-05
"PCDHB17P","ENSG00000255622.3","Downregulated",12.6572896049193,-2.2172367360012,1.17896845962612e-05,9.2358966646804e-05
"AC010677.1","ENSG00000232383.1","Downregulated",147.512726818824,-1.83778584996253,1.18406893616121e-05,9.27034799364353e-05
"AC025766.1","ENSG00000270133.1","Upregulated",2.45145858024311,1.14798331033941,1.19316303944977e-05,9.33332790612807e-05
"FAM153A","ENSG00000170074.19","Upregulated",10.3033466941151,1.70941764986675,1.19484366212414e-05,9.34247103013725e-05
"AC105450.1","ENSG00000231482.3","Downregulated",7.61821956422356,-1.67044458691033,1.20254891507044e-05,9.39534557482637e-05
"AC048351.1","ENSG00000236297.1","Upregulated",2.37832145874841,1.15959284423868,1.20934098511075e-05,9.4434745890623e-05
"IL1A","ENSG00000115008.6","Downregulated",2625.23475681833,-1.51662878935834,1.21077315012873e-05,9.45007096608496e-05
"VGLL3","ENSG00000206538.9","Downregulated",838.443712908045,-1.19524324325399,1.21081800482087e-05,9.45007096608496e-05
"OR6C2","ENSG00000179695.3","Downregulated",2.06842790598039,-3.15071120119914,1.2302613444651e-05,9.58180617737119e-05
"NXPH2","ENSG00000144227.5","Upregulated",14.4185186743752,2.54360401631503,1.23102538502579e-05,9.58525939286035e-05
"SHANK1","ENSG00000161681.16","Downregulated",76.2139982536871,-1.21199339279224,1.23255825842895e-05,9.59469569295783e-05
"PCOLCE","ENSG00000106333.13","Downregulated",3196.90387609745,-1.0811076754196,1.23745041820668e-05,9.62776363899901e-05
"AC027251.1","ENSG00000286934.1","Upregulated",1.63390127418087,2.85078725983132,1.24033350741236e-05,9.64517409041891e-05
"Z69733.1","ENSG00000234405.2","Downregulated",8.09289872445427,-1.3880934741694,1.25414351117837e-05,9.73989551471653e-05
"MFAP3L","ENSG00000198948.12","Downregulated",265.542367493746,-1.09367465577237,1.2597518035247e-05,9.78071591331341e-05
"AC137561.1","ENSG00000287074.1","Upregulated",9.32091274865913,1.03496659567366,1.26005409414458e-05,9.78071591331341e-05
"SH2D4B","ENSG00000178217.14","Upregulated",19.1318118195389,1.10928245979067,1.26512913042632e-05,9.817559700598e-05
"PAPPA","ENSG00000182752.10","Downregulated",901.527368765107,-1.07184268478766,1.30708104228927e-05,0.00010106380371472
"ALG1L2","ENSG00000251287.8","Upregulated",16.5837456339144,1.00421615044801,1.30800591876714e-05,0.00010110916194411
"H2AC16","ENSG00000276903.2","Upregulated",8.98247867459003,1.15064060012022,1.30937037839765e-05,0.00010118846781557
"TSPAN18","ENSG00000157570.12","Downregulated",1733.7900126063,-1.2383175597384,1.31155066344324e-05,0.000101330763586573
"PLEKHG4B","ENSG00000153404.14","Downregulated",724.157308444898,-1.30565910195766,1.31407322560051e-05,0.000101499423409949
"TBC1D10C","ENSG00000175463.12","Upregulated",391.249274254956,1.09987043822927,1.31680481611388e-05,0.00010160539381331
"AL356277.3","ENSG00000272243.6","Downregulated",2.10881327063026,-2.47085745514431,1.31674444498758e-05,0.00010160539381331
"FAM149A","ENSG00000109794.13","Upregulated",94.8067773267722,1.17493606760698,1.31742993006332e-05,0.000101627394759878
"CHST2","ENSG00000175040.6","Downregulated",4039.86243712357,-1.15434577794447,1.32960533371442e-05,0.000102519198600705
"AC007608.3","ENSG00000260249.3","Downregulated",8.66042839198648,-1.0870905385639,1.33739153374198e-05,0.000103073855942983
"AC092535.5","ENSG00000273179.1","Downregulated",32.9314233172712,-1.01404596220275,1.34889631272704e-05,0.000103840351738441
